onset	duration	trial_type	side
0.0	60.7805	FingerTouchPalmClapmrburns	left
0.0	1.4835	BAD_IK	left
2.6835	0.2	BAD_IK	left
17.1015	0.033	BAD_IK	left
17.418	0.5335	BAD_IK	left
19.968	0.2335	BAD_IK	left
20.235	0.133	BAD_IK	left
20.468	0.017	BAD_IK	left
25.1185	2.2	BAD_IK	left
28.102	0.517	BAD_IK	left
29.069	0.75	BAD_IK	left
29.9525	3.4095	BAD_IK	left
33.612	0.417	BAD_IK	left
34.1455	2.167	BAD_IK	left
36.3625	0.4335	BAD_IK	left
37.196	0.8835	BAD_IK	left
38.196	2.05	BAD_IK	left
40.696	1.2	BAD_IK	left
42.046	0.0335	BAD_IK	left
52.1125	0.4	BAD_IK	left
52.6125	1.967	BAD_IK	left
