onset	duration	trial_type	side
0.0	46.3045	unconstrained	left
0.0	0.45	BAD_IK	left
1.1835	0.0335	BAD_IK	left
1.267	8.884	BAD_IK	left
13.6345	2.1165	BAD_IK	left
16.3515	0.833	BAD_IK	left
17.5015	0.233	BAD_IK	left
17.768	0.15	BAD_IK	left
18.0345	0.0335	BAD_IK	left
20.585	0.05	BAD_IK	left
21.385	0.3165	BAD_IK	left
22.2015	0.017	BAD_IK	left
22.9685	0.15	BAD_IK	left
28.302	1.1835	BAD_IK	left
32.1525	0.3335	BAD_IK	left
33.615	0.25	BAD_IK	left
35.298	0.4	BAD_IK	left
35.998	0.3835	BAD_IK	left
36.832	0.2665	BAD_IK	left
44.3155	0.05	BAD_IK	left
44.3985	0.65	BAD_IK	left
45.2155	0.1	BAD_IK	left
