onset	duration	trial_type	side
0.0	57.841	WristFlexionAbduction	left
0.0	0.05	BAD_IK	left
1.1835	0.333	BAD_IK	left
1.9	0.75	BAD_IK	left
2.95	0.8	BAD_IK	left
3.7835	0.9835	BAD_IK	left
13.6675	0.2835	BAD_IK	left
14.5845	0.4665	BAD_IK	left
15.4175	0.7835	BAD_IK	left
16.468	0.433	BAD_IK	left
26.202	0.25	BAD_IK	left
27.0685	0.4335	BAD_IK	left
27.8855	0.7	BAD_IK	left
28.8855	0.15	BAD_IK	left
37.882	0.2	BAD_IK	left
38.6485	0.4335	BAD_IK	left
39.6315	0.6335	BAD_IK	left
40.615	0.55	BAD_IK	left
49.915	0.217	BAD_IK	left
50.815	0.1	BAD_IK	left
50.965	0.217	BAD_IK	left
51.5985	0.6335	BAD_IK	left
52.482	0.633	BAD_IK	left
53.1485	0.0165	BAD_IK	left
