onset	duration	trial_type	side
0.0	77.455	ThumbsUpDownThumbRotationsCWCCWP	right
4.175	1.6	BAD_IK	right
7.8085	0.9835	BAD_IK	right
14.659	0.3	BAD_IK	right
15.309	0.9835	BAD_IK	right
20.276	0.517	BAD_IK	right
30.8435	0.0335	BAD_IK	right
31.077	0.9165	BAD_IK	right
32.2605	0.033	BAD_IK	right
35.4965	0.533	BAD_IK	right
43.5705	0.9335	BAD_IK	right
44.554	0.0665	BAD_IK	right
45.054	0.333	BAD_IK	right
46.0205	0.2995	BAD_IK	right
48.8205	0.2	BAD_IK	right
49.054	0.0665	BAD_IK	right
49.154	0.3	BAD_IK	right
49.6205	0.35	BAD_IK	right
50.4035	0.2	BAD_IK	right
56.6685	0.183	BAD_IK	right
