filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-03_ses-04_task-emg2pose_run-01_recording-left_emg.bdf		62.425	TwoHandedFreeStyle	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-1_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-02_recording-right_emg.bdf		62.429	TwoHandedFreeStyle	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-1_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-03_recording-right_emg.bdf		45.381	unconstrained	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-2_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-04_recording-left_emg.bdf		45.381	IndexPinchesMiddlePinchesThumbswipes	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-2_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-05_recording-right_emg.bdf		44.6005	IndexPinchesMiddlePinchesThumbswipes	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-3_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-06_recording-left_emg.bdf		44.5925	unconstrained	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-3_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-07_recording-right_emg.bdf		45.137	unconstrained	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-4_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-08_recording-left_emg.bdf		45.133	FastPongFronthandBackhandThrowing	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-4_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-09_recording-right_emg.bdf		47.0045	FastPongFronthandBackhandThrowing	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-5_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-10_recording-left_emg.bdf		47.0045	unconstrained	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-5_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-11_recording-right_emg.bdf		45.297	unconstrained	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-6_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-12_recording-left_emg.bdf		45.293	PokePinchCloseFar	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-6_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-13_recording-right_emg.bdf		44.417	PokePinchCloseFar	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-7_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-14_recording-left_emg.bdf		44.413	unconstrained	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-7_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-15_recording-right_emg.bdf		45.245	unconstrained	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-8_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-16_recording-left_emg.bdf		45.249	GraspPunchCloseFar	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-8_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-17_recording-left_emg.bdf		46.2645	unconstrained	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-9_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-18_recording-right_emg.bdf		46.2645	GraspPunchCloseFar	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-9_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-19_recording-right_emg.bdf		47.017	AllFingerPinchesThumbSwipeThumbRotate	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-10_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-20_recording-left_emg.bdf		47.021	unconstrained	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-10_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-21_recording-right_emg.bdf		46.889	CountingUpDownFingerWigglingSpreading	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-11_right.hdf5	test	user_stage
emg/sub-03_ses-04_task-emg2pose_run-22_recording-left_emg.bdf		46.893	unconstrained	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-11_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-23_recording-right_emg.bdf		45.4565	OneHandedFreeStyle	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-12_right.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-24_recording-left_emg.bdf		45.4565	unconstrained	left	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-12_left.hdf5	test	user
emg/sub-03_ses-04_task-emg2pose_run-25_recording-right_emg.bdf		59.0605	FingerTouchPalmClapmrburns	right	2022-10-26-1666771200-b01f9-cv-emg-pose-demonstration@2-recording-13_right.hdf5	test	user
