onset	duration	trial_type	side
0.0	48.2005	IndexPinchesMiddlePinchesThumbswipes	left
0.0	0.0335	BAD_IK	left
7.3675	0.533	BAD_IK	left
9.451	0.433	BAD_IK	left
15.201	0.117	BAD_IK	left
17.118	0.0665	BAD_IK	left
21.1185	2.05	BAD_IK	left
23.5685	0.25	BAD_IK	left
24.085	0.05	BAD_IK	left
24.202	0.75	BAD_IK	left
27.352	0.55	BAD_IK	left
28.152	0.017	BAD_IK	left
29.3355	0.1335	BAD_IK	left
29.602	0.7335	BAD_IK	left
31.1525	0.7665	BAD_IK	left
33.811	0.25	BAD_IK	left
42.8335	0.333	BAD_IK	left
43.2335	1.433	BAD_IK	left
