filename	acq_time	duration	stage	side	source_file
emg/sub-15_ses-03_task-emg2pose_run-01_recording-left_emg.bdf	n/a	64.157	TwoHandedFreeStyle	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-1_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-02_recording-right_emg.bdf	n/a	64.161	TwoHandedFreeStyle	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-1_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-03_recording-right_emg.bdf	n/a	45.5285	unconstrained	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-2_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-04_recording-left_emg.bdf	n/a	45.5325	IndexPinchesMiddlePinchesThumbswipes	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-2_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-05_recording-right_emg.bdf	n/a	44.465	IndexPinchesMiddlePinchesThumbswipes	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-3_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-06_recording-left_emg.bdf	n/a	44.457	unconstrained	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-3_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-07_recording-right_emg.bdf	n/a	46.4405	unconstrained	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-4_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-08_recording-left_emg.bdf	n/a	46.4405	FastPongFronthandBackhandThrowing	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-4_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-09_recording-right_emg.bdf	n/a	44.2805	FastPongFronthandBackhandThrowing	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-5_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-10_recording-left_emg.bdf	n/a	44.2885	unconstrained	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-5_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-11_recording-right_emg.bdf	n/a	46.801	unconstrained	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-6_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-12_recording-left_emg.bdf	n/a	46.809	PokePinchCloseFar	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-6_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-13_recording-right_emg.bdf	n/a	44.229	PokePinchCloseFar	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-7_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-14_recording-left_emg.bdf	n/a	44.233	unconstrained	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-7_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-15_recording-right_emg.bdf	n/a	43.9315	unconstrained	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-8_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-16_recording-left_emg.bdf	n/a	43.9395	GraspPunchCloseFar	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-8_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-17_recording-left_emg.bdf	n/a	45.937	unconstrained	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-9_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-18_recording-right_emg.bdf	n/a	45.9315	GraspPunchCloseFar	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-9_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-19_recording-right_emg.bdf	n/a	44.9155	AllFingerPinchesThumbSwipeThumbRotate	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-10_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-20_recording-left_emg.bdf	n/a	44.9195	unconstrained	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-10_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-21_recording-right_emg.bdf	n/a	44.2605	CountingUpDownFingerWigglingSpreading	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-11_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-22_recording-left_emg.bdf	n/a	44.2525	unconstrained	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-11_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-23_recording-right_emg.bdf	n/a	45.7485	OneHandedFreeStyle	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-12_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-24_recording-left_emg.bdf	n/a	45.7445	unconstrained	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-12_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-25_recording-right_emg.bdf	n/a	57.4995	FingerTouchPalmClapmrburns	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-13_right.hdf5
emg/sub-15_ses-03_task-emg2pose_run-26_recording-left_emg.bdf	n/a	57.505	FingerTouchPalmClapmrburns	left	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-13_left.hdf5
emg/sub-15_ses-03_task-emg2pose_run-27_recording-right_emg.bdf	n/a	44.3395	HandOverHandAllFingerPinchesThumbSwipeThumbRotate	right	2022-11-23-1669190400-eb217-cv-emg-pose-demonstration@2-recording-14_right.hdf5
