onset	duration	trial_type	side
0.0	43.869	FastPongFronthandBackhandThrowing	left
1.5335	0.1665	BAD_IK	left
1.7335	0.1165	BAD_IK	left
2.417	0.0665	BAD_IK	left
3.667	0.4	BAD_IK	left
4.7335	0.5	BAD_IK	left
5.3005	0.0165	BAD_IK	left
5.9505	0.2165	BAD_IK	left
6.2335	0.117	BAD_IK	left
6.984	0.15	BAD_IK	left
7.167	0.067	BAD_IK	left
8.2505	0.3165	BAD_IK	left
9.1005	0.117	BAD_IK	left
9.434	0.0665	BAD_IK	left
10.0505	0.0835	BAD_IK	left
14.101	0.2335	BAD_IK	left
15.2845	0.2	BAD_IK	left
17.2345	0.4835	BAD_IK	left
17.751	0.3	BAD_IK	left
18.5515	0.083	BAD_IK	left
18.918	0.0835	BAD_IK	left
19.4845	0.2	BAD_IK	left
19.9015	0.283	BAD_IK	left
21.885	0.233	BAD_IK	left
22.868	0.1335	BAD_IK	left
23.0685	0.033	BAD_IK	left
23.9185	0.3665	BAD_IK	left
24.3185	0.0165	BAD_IK	left
24.985	0.4335	BAD_IK	left
25.9185	0.4835	BAD_IK	left
26.435	0.067	BAD_IK	left
27.1185	0.4835	BAD_IK	left
28.352	0.25	BAD_IK	left
28.6355	0.0165	BAD_IK	left
28.6855	0.033	BAD_IK	left
29.552	0.2665	BAD_IK	left
29.852	0.0335	BAD_IK	left
29.952	0.017	BAD_IK	left
30.4355	0.45	BAD_IK	left
31.019	0.0165	BAD_IK	left
31.602	0.5335	BAD_IK	left
32.169	0.05	BAD_IK	left
32.732	0.55	BAD_IK	left
33.3155	0.05	BAD_IK	left
33.3985	0.017	BAD_IK	left
33.9985	0.4335	BAD_IK	left
35.5155	0.0165	BAD_IK	left
35.5655	0.0165	BAD_IK	left
36.032	0.533	BAD_IK	left
37.415	0.0335	BAD_IK	left
37.482	0.05	BAD_IK	left
38.565	0.0335	BAD_IK	left
39.2165	0.383	BAD_IK	left
39.633	0.0165	BAD_IK	left
40.1	0.4165	BAD_IK	left
41.533	0.1165	BAD_IK	left
41.683	0.0165	BAD_IK	left
42.5995	0.0835	BAD_IK	left
42.7165	0.033	BAD_IK	left
43.5	0.1	BAD_IK	left
43.633	0.0835	BAD_IK	left
