onset	duration	trial_type	side
0.0	65.3925	GraspPunchCloseFar	right
9.206	0.017	BAD_IK	right
9.423	0.183	BAD_IK	right
10.773	0.033	BAD_IK	right
12.5065	0.1165	BAD_IK	right
12.7395	0.017	BAD_IK	right
13.023	0.1835	BAD_IK	right
14.673	1.2505	BAD_IK	right
16.7235	0.633	BAD_IK	right
17.6065	0.2	BAD_IK	right
19.69	0.0335	BAD_IK	right
21.2735	0.25	BAD_IK	right
21.9405	0.033	BAD_IK	right
23.0405	0.2165	BAD_IK	right
24.3405	0.1335	BAD_IK	right
25.474	0.2	BAD_IK	right
26.2575	0.133	BAD_IK	right
26.4575	0.0665	BAD_IK	right
26.6575	0.2165	BAD_IK	right
27.591	0.2	BAD_IK	right
28.0575	0.1665	BAD_IK	right
28.774	2.8505	BAD_IK	right
31.791	0.167	BAD_IK	right
32.041	0.0335	BAD_IK	right
37.9095	0.4665	BAD_IK	right
38.8425	3.932	BAD_IK	right
42.958	1.5835	BAD_IK	right
44.5915	0.75	BAD_IK	right
46.3745	0.0335	BAD_IK	right
47.058	0.3	BAD_IK	right
47.6245	0.85	BAD_IK	right
48.508	1.95	BAD_IK	right
52.275	0.1165	BAD_IK	right
53.4745	0.717	BAD_IK	right
54.458	1.0	BAD_IK	right
56.558	0.75	BAD_IK	right
58.3415	0.2665	BAD_IK	right
59.175	0.05	BAD_IK	right
59.7915	1.35	BAD_IK	right
61.475	0.1	BAD_IK	right
63.075	0.8165	BAD_IK	right
64.475	0.35	BAD_IK	right
64.875	0.0165	BAD_IK	right
