onset	duration	trial_type	side
0.0	43.497	FastPongFronthandBackhandThrowing	left
1.95	0.0165	BAD_IK	left
2.0165	0.067	BAD_IK	left
2.2835	0.0335	BAD_IK	left
3.5	0.05	BAD_IK	left
3.617	0.0165	BAD_IK	left
3.8	0.117	BAD_IK	left
6.1005	0.183	BAD_IK	left
7.6505	0.0335	BAD_IK	left
11.884	0.017	BAD_IK	left
11.984	0.05	BAD_IK	left
13.8345	0.0165	BAD_IK	left
14.651	0.0165	BAD_IK	left
19.4845	0.0335	BAD_IK	left
19.718	0.0165	BAD_IK	left
19.768	0.0335	BAD_IK	left
19.868	0.0665	BAD_IK	left
21.9015	0.05	BAD_IK	left
22.368	0.067	BAD_IK	left
22.468	0.0335	BAD_IK	left
24.4015	0.0335	BAD_IK	left
24.585	0.0165	BAD_IK	left
25.9185	0.0335	BAD_IK	left
26.085	0.05	BAD_IK	left
26.1685	0.0165	BAD_IK	left
26.235	0.017	BAD_IK	left
28.352	0.0165	BAD_IK	left
28.452	0.0335	BAD_IK	left
30.152	0.017	BAD_IK	left
30.202	0.017	BAD_IK	left
31.102	0.017	BAD_IK	left
31.202	0.067	BAD_IK	left
31.319	0.0165	BAD_IK	left
31.369	0.0165	BAD_IK	left
32.5525	0.0345	BAD_IK	left
33.687	0.0165	BAD_IK	left
33.737	0.0165	BAD_IK	left
34.5035	0.0665	BAD_IK	left
34.6035	0.0165	BAD_IK	left
34.8035	0.0165	BAD_IK	left
34.887	0.033	BAD_IK	left
35.6535	0.1335	BAD_IK	left
35.822	0.033	BAD_IK	left
37.055	0.017	BAD_IK	left
37.305	0.017	BAD_IK	left
40.6385	0.1335	BAD_IK	left
40.805	0.067	BAD_IK	left
