onset	duration	trial_type	side
0.0	238.361	TwoHandedFreeStyle	left
1.4835	0.05	BAD_IK	left
1.5665	0.2835	BAD_IK	left
2.467	1.583	BAD_IK	left
4.5	0.167	BAD_IK	left
4.8505	0.2	BAD_IK	left
5.117	0.65	BAD_IK	left
7.3505	0.1835	BAD_IK	left
7.784	0.15	BAD_IK	left
8.3505	0.3665	BAD_IK	left
8.9505	0.0665	BAD_IK	left
16.701	1.1335	BAD_IK	left
36.279	0.4835	BAD_IK	left
38.6125	0.4165	BAD_IK	left
40.796	0.1	BAD_IK	left
54.4305	0.1	BAD_IK	left
54.564	0.033	BAD_IK	left
69.314	0.4165	BAD_IK	left
69.764	0.3	BAD_IK	left
70.1805	0.1165	BAD_IK	left
71.547	0.05	BAD_IK	left
72.9805	0.1165	BAD_IK	left
73.1305	0.1335	BAD_IK	left
93.997	1.25	BAD_IK	left
95.2805	0.1665	BAD_IK	left
96.847	0.85	BAD_IK	left
149.2975	0.1	BAD_IK	left
149.7975	0.033	BAD_IK	left
150.664	0.0165	BAD_IK	left
154.4805	0.017	BAD_IK	left
154.9305	0.017	BAD_IK	left
155.7805	0.017	BAD_IK	left
156.2475	0.05	BAD_IK	left
157.814	0.05	BAD_IK	left
163.214	0.0165	BAD_IK	left
168.7305	0.017	BAD_IK	left
169.2305	0.017	BAD_IK	left
169.6305	0.017	BAD_IK	left
172.0975	1.1165	BAD_IK	left
204.7975	0.017	BAD_IK	left
205.765	0.017	BAD_IK	left
223.5985	0.05	BAD_IK	left
226.282	0.083	BAD_IK	left
227.415	0.3335	BAD_IK	left
227.832	1.1165	BAD_IK	left
228.982	0.0165	BAD_IK	left
229.5485	1.4835	BAD_IK	left
231.332	1.95	BAD_IK	left
233.8485	4.513	BAD_IK	left
