onset	duration	trial_type	side
0.0	70.621	HandClawGraspFlicks	left
6.3335	0.4335	BAD_IK	left
7.917	0.1835	BAD_IK	left
8.1505	0.2835	BAD_IK	left
8.5005	0.5665	BAD_IK	left
9.2505	0.117	BAD_IK	left
9.484	0.0835	BAD_IK	left
12.101	0.233	BAD_IK	left
13.134	0.017	BAD_IK	left
14.351	0.9	BAD_IK	left
15.6345	0.133	BAD_IK	left
15.9675	0.367	BAD_IK	left
16.3845	0.5835	BAD_IK	left
20.268	2.617	BAD_IK	left
34.97	0.167	BAD_IK	left
35.17	0.017	BAD_IK	left
44.1705	0.0835	BAD_IK	left
49.672	0.7665	BAD_IK	left
55.2385	0.1665	BAD_IK	left
60.505	0.867	BAD_IK	left
61.655	0.117	BAD_IK	left
61.805	0.067	BAD_IK	left
62.172	0.283	BAD_IK	left
63.505	0.05	BAD_IK	left
63.605	0.15	BAD_IK	left
63.955	0.0835	BAD_IK	left
64.755	0.067	BAD_IK	left
65.0385	0.0165	BAD_IK	left
66.3885	0.0665	BAD_IK	left
67.772	0.0665	BAD_IK	left
69.505	0.7835	BAD_IK	left
