onset	duration	trial_type	side
0.0	67.9245	TwoHandedFreeStyle	right
21.5685	0.05	BAD_IK	right
22.035	0.0335	BAD_IK	right
32.5525	0.0335	BAD_IK	right
40.3335	0.0165	BAD_IK	right
40.45	0.0165	BAD_IK	right
42.1	0.0165	BAD_IK	right
42.9835	0.0165	BAD_IK	right
46.55	0.2165	BAD_IK	right
47.1835	0.55	BAD_IK	right
48.8	0.0335	BAD_IK	right
49.3165	0.1335	BAD_IK	right
51.8	0.25	BAD_IK	right
53.3165	0.0335	BAD_IK	right
53.3835	0.05	BAD_IK	right
54.4835	0.033	BAD_IK	right
55.7165	0.017	BAD_IK	right
56.9165	0.0335	BAD_IK	right
57.1	0.0165	BAD_IK	right
58.5165	0.0335	BAD_IK	right
58.65	0.0165	BAD_IK	right
61.05	0.0165	BAD_IK	right
61.1	0.0165	BAD_IK	right
61.15	0.0335	BAD_IK	right
62.0165	0.017	BAD_IK	right
62.7665	0.017	BAD_IK	right
67.3335	0.0165	BAD_IK	right
