onset	duration	trial_type	side
0.0	61.9605	ThumbsUpDownThumbRotationsCWCCWP	right
2.5505	0.1665	BAD_IK	right
5.984	0.2165	BAD_IK	right
6.284	0.2	BAD_IK	right
7.0675	0.1665	BAD_IK	right
8.1005	0.4	BAD_IK	right
9.701	0.2	BAD_IK	right
11.651	0.1335	BAD_IK	right
12.6345	0.05	BAD_IK	right
12.751	0.0665	BAD_IK	right
13.818	0.3165	BAD_IK	right
15.918	0.083	BAD_IK	right
16.4515	0.1665	BAD_IK	right
17.0345	0.25	BAD_IK	right
17.6015	0.05	BAD_IK	right
19.935	0.0665	BAD_IK	right
21.0185	0.3665	BAD_IK	right
21.985	0.1165	BAD_IK	right
23.902	0.0165	BAD_IK	right
24.8685	0.05	BAD_IK	right
26.9355	0.0165	BAD_IK	right
28.019	0.383	BAD_IK	right
28.969	0.083	BAD_IK	right
29.569	0.0665	BAD_IK	right
30.2855	0.0335	BAD_IK	right
60.0385	1.417	BAD_IK	right
61.522	0.3165	BAD_IK	right
