onset	duration	trial_type	side
0.0	45.393	unconstrained	right
0.0	0.05	BAD_IK	right
0.5665	0.067	BAD_IK	right
0.6665	0.017	BAD_IK	right
0.7335	0.1165	BAD_IK	right
1.15	0.0165	BAD_IK	right
1.2165	0.067	BAD_IK	right
2.867	0.033	BAD_IK	right
4.117	0.5165	BAD_IK	right
5.7505	0.0665	BAD_IK	right
7.084	0.1	BAD_IK	right
11.634	2.817	BAD_IK	right
14.4845	0.6165	BAD_IK	right
24.385	0.2835	BAD_IK	right
24.7515	1.317	BAD_IK	right
26.135	1.7505	BAD_IK	right
27.9185	2.8505	BAD_IK	right
31.569	0.1665	BAD_IK	right
31.819	0.2165	BAD_IK	right
32.0855	0.0335	BAD_IK	right
34.0655	0.1	BAD_IK	right
34.199	0.5	BAD_IK	right
34.749	0.45	BAD_IK	right
35.5655	0.05	BAD_IK	right
35.649	0.033	BAD_IK	right
35.849	0.0665	BAD_IK	right
36.8495	0.05	BAD_IK	right
36.9995	0.1	BAD_IK	right
37.6665	0.083	BAD_IK	right
37.983	0.15	BAD_IK	right
38.6495	0.2	BAD_IK	right
39.783	0.1345	BAD_IK	right
40.301	0.067	BAD_IK	right
40.451	0.4835	BAD_IK	right
42.0345	1.3155	BAD_IK	right
43.583	0.267	BAD_IK	right
43.95	0.6165	BAD_IK	right
45.283	0.1105	BAD_IK	right
