onset	duration	trial_type	side
0.0	60.1525	IndividualFingerPointingSnap	right
0.0	0.1335	BAD_IK	right
0.2835	0.0665	BAD_IK	right
4.817	1.3	BAD_IK	right
7.0175	0.9665	BAD_IK	right
8.084	1.9335	BAD_IK	right
10.0675	1.5	BAD_IK	right
13.4345	0.1	BAD_IK	right
14.118	0.0165	BAD_IK	right
14.718	0.0165	BAD_IK	right
16.0515	0.183	BAD_IK	right
16.318	1.4	BAD_IK	right
17.7845	1.5005	BAD_IK	right
19.318	1.117	BAD_IK	right
20.535	0.4165	BAD_IK	right
23.535	0.517	BAD_IK	right
24.302	0.383	BAD_IK	right
26.2855	0.1665	BAD_IK	right
33.7015	0.0835	BAD_IK	right
34.6685	0.183	BAD_IK	right
35.585	0.0165	BAD_IK	right
36.6195	0.233	BAD_IK	right
38.5195	0.033	BAD_IK	right
39.5695	0.1665	BAD_IK	right
39.836	0.2835	BAD_IK	right
40.536	0.2	BAD_IK	right
43.4525	0.2835	BAD_IK	right
47.136	0.133	BAD_IK	right
48.386	0.8335	BAD_IK	right
50.0025	0.35	BAD_IK	right
51.1695	0.05	BAD_IK	right
52.0195	0.0665	BAD_IK	right
53.936	0.033	BAD_IK	right
59.8025	0.117	BAD_IK	right
