onset	duration	trial_type	side
0.0	57.8735	FingerWigglingSpreading	left
2.85	0.1335	BAD_IK	left
3.0165	0.817	BAD_IK	left
3.8665	1.2005	BAD_IK	left
5.1	0.0335	BAD_IK	left
11.134	0.133	BAD_IK	left
11.384	0.1165	BAD_IK	left
11.5675	0.25	BAD_IK	left
12.084	0.2	BAD_IK	left
12.3175	0.233	BAD_IK	left
12.6005	0.717	BAD_IK	left
19.451	0.0835	BAD_IK	left
19.8345	0.3	BAD_IK	left
20.201	0.067	BAD_IK	left
20.551	1.0505	BAD_IK	left
27.4515	0.1505	BAD_IK	left
28.085	0.05	BAD_IK	left
33.0205	0.1165	BAD_IK	left
33.1705	0.7665	BAD_IK	left
33.987	0.0835	BAD_IK	left
40.0035	1.2335	BAD_IK	left
48.555	0.5165	BAD_IK	left
49.105	0.133	BAD_IK	left
49.9205	0.583	BAD_IK	left
56.788	0.25	BAD_IK	left
57.088	0.0335	BAD_IK	left
57.7385	0.1355	BAD_IK	left
