onset	duration	trial_type	side
0.0	57.417	FingerTouchPalmClapmrburns	left
5.8505	0.133	BAD_IK	left
6.7005	0.7	BAD_IK	left
10.734	0.0335	BAD_IK	left
12.201	0.9165	BAD_IK	left
15.6345	0.0165	BAD_IK	left
17.001	0.0335	BAD_IK	left
20.168	0.5335	BAD_IK	left
25.5185	1.8665	BAD_IK	left
31.752	1.763	BAD_IK	left
34.8815	0.05	BAD_IK	left
36.664	0.283	BAD_IK	left
37.2805	1.1835	BAD_IK	left
38.514	0.35	BAD_IK	left
40.3305	0.1165	BAD_IK	left
45.965	0.2	BAD_IK	left
46.632	0.133	BAD_IK	left
46.7985	0.233	BAD_IK	left
52.8665	2.7	BAD_IK	left
