onset	duration	trial_type	side
0.0	44.7045	HandOverHandCountingUpDownFingerWigglingSpreading	right
0.0	0.0835	BAD_IK	right
1.3	1.717	BAD_IK	right
6.617	0.467	BAD_IK	right
7.2005	1.867	BAD_IK	right
13.6845	0.4665	BAD_IK	right
14.6345	1.2835	BAD_IK	right
17.168	0.0835	BAD_IK	right
17.4515	0.333	BAD_IK	right
18.5015	0.0835	BAD_IK	right
19.9015	0.4665	BAD_IK	right
20.4015	0.1665	BAD_IK	right
20.6685	0.05	BAD_IK	right
21.285	0.0165	BAD_IK	right
22.9685	0.1665	BAD_IK	right
23.485	0.017	BAD_IK	right
25.552	0.3165	BAD_IK	right
26.102	0.0165	BAD_IK	right
28.1355	0.6835	BAD_IK	right
28.852	0.0835	BAD_IK	right
29.319	0.033	BAD_IK	right
38.536	0.4335	BAD_IK	right
39.836	0.45	BAD_IK	right
40.3525	0.117	BAD_IK	right
42.786	1.1665	BAD_IK	right
44.136	0.3665	BAD_IK	right
