onset	duration	trial_type	side
0.0	63.4875	unconstrained	left
0.0	0.083	BAD_IK	left
0.3	0.25	BAD_IK	left
1.533	0.067	BAD_IK	left
1.6665	0.0665	BAD_IK	left
1.7665	1.217	BAD_IK	left
3.2665	0.1835	BAD_IK	left
3.4835	0.05	BAD_IK	left
3.5835	0.05	BAD_IK	left
4.0165	0.1	BAD_IK	left
4.1665	0.3	BAD_IK	left
5.15	0.2	BAD_IK	left
5.5	1.2	BAD_IK	left
6.7835	0.117	BAD_IK	left
6.9505	0.0165	BAD_IK	left
7.167	0.0835	BAD_IK	left
7.4505	0.0165	BAD_IK	left
7.717	0.05	BAD_IK	left
7.917	0.05	BAD_IK	left
8.0005	0.0165	BAD_IK	left
8.267	0.0665	BAD_IK	left
8.767	0.0165	BAD_IK	left
8.817	0.0665	BAD_IK	left
9.184	0.0165	BAD_IK	left
9.967	0.017	BAD_IK	left
10.967	0.15	BAD_IK	left
11.167	0.05	BAD_IK	left
11.267	0.2005	BAD_IK	left
12.3675	0.2	BAD_IK	left
13.134	0.2335	BAD_IK	left
13.6175	0.2	BAD_IK	left
14.184	0.267	BAD_IK	left
14.9675	0.0665	BAD_IK	left
15.4175	0.0165	BAD_IK	left
15.8175	0.3	BAD_IK	left
16.1845	0.2165	BAD_IK	left
16.7175	0.0335	BAD_IK	left
16.9675	0.25	BAD_IK	left
21.318	0.15	BAD_IK	left
22.5515	0.15	BAD_IK	left
23.0515	0.0165	BAD_IK	left
25.4685	0.0165	BAD_IK	left
25.735	0.0335	BAD_IK	left
27.485	0.0335	BAD_IK	left
34.6305	0.25	BAD_IK	left
35.264	0.0665	BAD_IK	left
35.947	0.1835	BAD_IK	left
36.297	0.167	BAD_IK	left
47.6985	0.033	BAD_IK	left
49.8815	0.1	BAD_IK	left
50.0815	0.317	BAD_IK	left
50.6985	0.1665	BAD_IK	left
51.0815	0.067	BAD_IK	left
51.3315	0.017	BAD_IK	left
51.415	0.0335	BAD_IK	left
54.765	0.2335	BAD_IK	left
55.0815	0.067	BAD_IK	left
56.065	0.0835	BAD_IK	left
57.265	0.1165	BAD_IK	left
57.4315	0.05	BAD_IK	left
57.5315	0.2335	BAD_IK	left
57.8315	0.267	BAD_IK	left
58.1485	1.383	BAD_IK	left
59.5815	0.017	BAD_IK	left
60.465	0.0165	BAD_IK	left
60.5485	0.1165	BAD_IK	left
60.715	0.9	BAD_IK	left
61.8985	0.033	BAD_IK	left
62.715	0.1165	BAD_IK	left
62.865	0.0835	BAD_IK	left
63.0315	0.0835	BAD_IK	left
