onset	duration	trial_type	side
0.0	51.797	FastPongFronthandBackhandThrowing	left
0.6835	0.033	BAD_IK	left
0.75	0.35	BAD_IK	left
1.1335	0.0665	BAD_IK	left
1.7665	0.05	BAD_IK	left
1.85	0.2335	BAD_IK	left
2.1335	0.0165	BAD_IK	left
2.1835	0.0165	BAD_IK	left
3.167	0.0165	BAD_IK	left
4.767	0.2	BAD_IK	left
5.017	0.05	BAD_IK	left
5.3335	0.0335	BAD_IK	left
5.4005	0.15	BAD_IK	left
6.0505	0.033	BAD_IK	left
6.2005	0.433	BAD_IK	left
6.7005	0.2	BAD_IK	left
6.934	0.2165	BAD_IK	left
7.2005	0.05	BAD_IK	left
8.1005	0.0165	BAD_IK	left
8.1505	0.1	BAD_IK	left
8.3505	0.0165	BAD_IK	left
8.417	0.05	BAD_IK	left
9.8005	0.067	BAD_IK	left
9.9505	0.067	BAD_IK	left
13.051	0.1	BAD_IK	left
13.851	0.05	BAD_IK	left
14.3175	0.25	BAD_IK	left
14.601	0.0165	BAD_IK	left
14.8345	0.0165	BAD_IK	left
14.9845	0.45	BAD_IK	left
15.8175	0.0335	BAD_IK	left
15.901	0.0165	BAD_IK	left
17.2845	0.0835	BAD_IK	left
18.768	0.1165	BAD_IK	left
19.0345	0.1335	BAD_IK	left
19.2015	0.1665	BAD_IK	left
19.468	0.1835	BAD_IK	left
20.0845	0.017	BAD_IK	left
20.1345	0.0335	BAD_IK	left
20.2015	0.6165	BAD_IK	left
20.8515	0.15	BAD_IK	left
21.4015	0.3335	BAD_IK	left
21.768	0.2	BAD_IK	left
22.0015	0.3165	BAD_IK	left
22.385	0.033	BAD_IK	left
22.5015	0.1335	BAD_IK	left
22.668	0.1	BAD_IK	left
22.9685	0.0665	BAD_IK	left
23.4515	0.1335	BAD_IK	left
23.635	0.0335	BAD_IK	left
23.7185	0.0165	BAD_IK	left
23.8015	0.017	BAD_IK	left
25.035	0.0165	BAD_IK	left
25.085	0.1	BAD_IK	left
25.2185	0.1165	BAD_IK	left
26.552	0.0165	BAD_IK	left
26.602	0.1	BAD_IK	left
28.202	0.1335	BAD_IK	left
29.752	0.0335	BAD_IK	left
29.8185	0.0335	BAD_IK	left
30.002	0.0335	BAD_IK	left
30.102	0.067	BAD_IK	left
30.302	0.1335	BAD_IK	left
30.502	0.1835	BAD_IK	left
31.0855	0.2	BAD_IK	left
31.3355	0.0165	BAD_IK	left
31.4855	0.3835	BAD_IK	left
33.8305	0.0165	BAD_IK	left
34.2805	0.033	BAD_IK	left
34.3805	0.0665	BAD_IK	left
34.4805	0.133	BAD_IK	left
34.697	0.1335	BAD_IK	left
37.347	0.1335	BAD_IK	left
37.614	0.183	BAD_IK	left
38.214	0.0165	BAD_IK	left
38.264	0.0665	BAD_IK	left
39.047	0.017	BAD_IK	left
39.8305	0.1665	BAD_IK	left
40.6805	0.0165	BAD_IK	left
40.7305	0.0665	BAD_IK	left
41.314	0.1165	BAD_IK	left
41.547	0.067	BAD_IK	left
41.647	0.017	BAD_IK	left
41.697	0.05	BAD_IK	left
43.247	0.017	BAD_IK	left
44.814	0.033	BAD_IK	left
47.6485	0.0165	BAD_IK	left
48.4485	0.0165	BAD_IK	left
49.365	0.017	BAD_IK	left
50.132	0.0165	BAD_IK	left
50.182	0.0165	BAD_IK	left
50.232	0.033	BAD_IK	left
50.6485	0.05	BAD_IK	left
50.9485	0.0165	BAD_IK	left
