onset	duration	trial_type	side
0.0	63.5935	TwoHandedFreeStyle	left
0.0	0.083	BAD_IK	left
8.267	0.1165	BAD_IK	left
8.5835	0.2	BAD_IK	left
8.917	1.667	BAD_IK	left
10.617	0.017	BAD_IK	left
10.7505	0.0165	BAD_IK	left
10.8005	0.2	BAD_IK	left
11.1005	0.0165	BAD_IK	left
11.7675	0.0165	BAD_IK	left
12.184	0.0165	BAD_IK	left
12.6175	0.033	BAD_IK	left
14.934	0.4	BAD_IK	left
17.301	0.15	BAD_IK	left
17.601	0.1335	BAD_IK	left
17.9175	0.2335	BAD_IK	left
20.9845	2.1335	BAD_IK	left
23.435	0.1165	BAD_IK	left
23.818	0.017	BAD_IK	left
23.868	0.2335	BAD_IK	left
24.818	0.0835	BAD_IK	left
27.3015	0.017	BAD_IK	left
27.685	0.0335	BAD_IK	left
28.235	0.95	BAD_IK	left
30.152	0.4	BAD_IK	left
32.252	0.0335	BAD_IK	left
32.5135	0.0645	BAD_IK	left
33.1445	0.0165	BAD_IK	left
33.1945	0.1	BAD_IK	left
33.478	0.1165	BAD_IK	left
33.728	0.0665	BAD_IK	left
35.361	0.317	BAD_IK	left
35.862	0.3335	BAD_IK	left
36.7955	1.0165	BAD_IK	left
37.8455	0.1835	BAD_IK	left
42.1775	1.635	BAD_IK	left
44.1625	0.233	BAD_IK	left
46.3955	0.0335	BAD_IK	left
49.9455	1.5165	BAD_IK	left
58.279	0.0165	BAD_IK	left
58.3955	0.017	BAD_IK	left
58.9455	0.4335	BAD_IK	left
59.979	0.2335	BAD_IK	left
60.2455	0.0335	BAD_IK	left
60.3455	0.3	BAD_IK	left
60.8125	0.683	BAD_IK	left
61.629	0.0165	BAD_IK	left
