onset	duration	trial_type	side
0.0	61.637	WristFlexionAbduction	left
0.0	0.05	BAD_IK	left
1.0835	0.0165	BAD_IK	left
1.15	0.1	BAD_IK	left
2.1165	0.017	BAD_IK	left
2.9835	0.2665	BAD_IK	left
4.767	0.05	BAD_IK	left
5.7335	0.0335	BAD_IK	left
6.0005	0.0165	BAD_IK	left
6.1835	0.0335	BAD_IK	left
6.6335	0.1	BAD_IK	left
6.967	0.1335	BAD_IK	left
7.1505	0.1165	BAD_IK	left
7.634	0.0665	BAD_IK	left
8.067	0.1335	BAD_IK	left
9.734	0.1	BAD_IK	left
10.0175	0.033	BAD_IK	left
10.084	0.15	BAD_IK	left
10.4675	0.0165	BAD_IK	left
10.5175	0.033	BAD_IK	left
10.884	0.1165	BAD_IK	left
11.2675	0.083	BAD_IK	left
11.784	0.117	BAD_IK	left
11.9675	0.0335	BAD_IK	left
12.901	0.2665	BAD_IK	left
13.634	0.05	BAD_IK	left
13.7175	0.117	BAD_IK	left
14.0675	0.0335	BAD_IK	left
14.8175	1.067	BAD_IK	left
16.0845	0.0165	BAD_IK	left
16.1345	0.0165	BAD_IK	left
16.468	0.1665	BAD_IK	left
16.868	0.1165	BAD_IK	left
17.018	0.0665	BAD_IK	left
18.301	0.017	BAD_IK	left
18.668	0.0165	BAD_IK	left
19.0845	0.0335	BAD_IK	left
19.1515	0.083	BAD_IK	left
19.9345	0.117	BAD_IK	left
20.268	0.0335	BAD_IK	left
20.985	0.033	BAD_IK	left
21.7015	0.1165	BAD_IK	left
22.3515	0.05	BAD_IK	left
23.235	0.0335	BAD_IK	left
23.8015	0.1835	BAD_IK	left
24.335	0.7335	BAD_IK	left
25.7685	0.6335	BAD_IK	left
26.5685	0.2335	BAD_IK	left
28.5855	0.0165	BAD_IK	left
29.9355	0.0665	BAD_IK	left
30.652	0.1835	BAD_IK	left
31.1355	0.2835	BAD_IK	left
31.4855	0.2	BAD_IK	left
31.919	0.183	BAD_IK	left
33.7865	0.017	BAD_IK	left
35.92	0.033	BAD_IK	left
35.9855	0.0005	BAD_IK	left
38.086	1.133	BAD_IK	left
40.436	0.1165	BAD_IK	left
41.569	0.05	BAD_IK	left
44.904	0.45	BAD_IK	left
45.404	0.0165	BAD_IK	left
48.1205	0.0335	BAD_IK	left
53.254	0.6165	BAD_IK	left
59.454	0.05	BAD_IK	left
60.204	0.633	BAD_IK	left
