filename	acq_time	duration	stage	side	source_file
emg/sub-63_ses-04_task-emg2pose_run-01_recording-left_emg.bdf	n/a	62.621	ThumbsUpDownThumbRotationsCWCCWP	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-1_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-02_recording-right_emg.bdf	n/a	62.629	ThumbsUpDownThumbRotationsCWCCWP	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-1_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-03_recording-right_emg.bdf	n/a	59.677	CountingUpDownFaceSideAway	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-2_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-04_recording-left_emg.bdf	n/a	59.677	CountingUpDownFaceSideAway	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-2_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-05_recording-right_emg.bdf	n/a	57.097	ThumbsSwipesWholeHand	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-3_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-06_recording-left_emg.bdf	n/a	57.093	ThumbsSwipesWholeHand	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-3_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-07_recording-right_emg.bdf	n/a	57.8735	FingerWigglingSpreading	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-4_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-08_recording-left_emg.bdf	n/a	57.8735	FingerWigglingSpreading	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-4_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-09_recording-right_emg.bdf	n/a	57.997	FingerAbductionSeries	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-5_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-10_recording-left_emg.bdf	n/a	57.997	FingerAbductionSeries	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-5_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-11_recording-right_emg.bdf	n/a	57.2405	WristFlexionAbduction	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-6_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-12_recording-left_emg.bdf	n/a	57.2445	WristFlexionAbduction	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-6_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-13_recording-right_emg.bdf	n/a	57.9575	FingerPinchesSingleFingerPinchesMultiple	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-7_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-14_recording-left_emg.bdf	n/a	57.9535	FingerPinchesSingleFingerPinchesMultiple	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-7_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-15_recording-right_emg.bdf	n/a	58.4445	FingerFreeform	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-8_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-16_recording-left_emg.bdf	n/a	58.4485	FingerFreeform	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-8_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-17_recording-left_emg.bdf	n/a	57.929	IndividualFingerPointingSnap	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-9_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-18_recording-right_emg.bdf	n/a	57.933	IndividualFingerPointingSnap	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-9_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-19_recording-right_emg.bdf	n/a	58.8685	HandClawGraspFlicks	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-10_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-20_recording-left_emg.bdf	n/a	58.8725	HandClawGraspFlicks	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-10_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-21_recording-right_emg.bdf	n/a	58.3655	ShakaVulcanPeace	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-11_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-22_recording-left_emg.bdf	n/a	58.3605	ShakaVulcanPeace	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-11_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-23_recording-left_emg.bdf	n/a	58.2365	HookEmHornsOKScissors	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-12_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-24_recording-right_emg.bdf	n/a	58.2285	HookEmHornsOKScissors	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-12_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-25_recording-right_emg.bdf	n/a	237.509	TwoHandedFreeStyle	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-13_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-26_recording-left_emg.bdf	n/a	237.501	TwoHandedFreeStyle	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-13_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-27_recording-left_emg.bdf	n/a	45.833	OneHandedFreeStyle	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-14_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-28_recording-right_emg.bdf	n/a	45.833	unconstrained	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-14_right.hdf5
emg/sub-63_ses-04_task-emg2pose_run-29_recording-left_emg.bdf	n/a	44.2035	unconstrained	left	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-15_left.hdf5
emg/sub-63_ses-04_task-emg2pose_run-30_recording-right_emg.bdf	n/a	44.2035	OneHandedFreeStyle	right	2022-11-10-1668067200-c1394-cv-emg-pose-train@2-recording-15_right.hdf5
