onset	duration	trial_type	side
0.0	62.937	TwoHandedFreeStyle	left
0.0	3.1335	BAD_IK	left
4.6005	0.0665	BAD_IK	left
5.4335	0.067	BAD_IK	left
6.3335	0.167	BAD_IK	left
7.167	0.1	BAD_IK	left
7.7005	0.2165	BAD_IK	left
7.984	0.083	BAD_IK	left
8.3505	0.1335	BAD_IK	left
9.2005	0.017	BAD_IK	left
9.6175	0.033	BAD_IK	left
10.434	0.0165	BAD_IK	left
12.4175	0.0335	BAD_IK	left
13.751	0.1835	BAD_IK	left
18.3345	0.2	BAD_IK	left
18.768	0.2165	BAD_IK	left
22.718	0.0835	BAD_IK	left
23.0015	0.2	BAD_IK	left
23.2515	0.2335	BAD_IK	left
26.035	0.1335	BAD_IK	left
27.252	0.0165	BAD_IK	left
27.602	0.3835	BAD_IK	left
28.8855	0.25	BAD_IK	left
29.1685	0.017	BAD_IK	left
29.2185	0.017	BAD_IK	left
39.1805	0.0665	BAD_IK	left
40.8635	0.1	BAD_IK	left
61.747	0.0835	BAD_IK	left
62.347	0.0835	BAD_IK	left
