onset	duration	trial_type	side
0.0	47.0045	unconstrained	left
0.0	0.05	BAD_IK	left
1.35	0.117	BAD_IK	left
4.067	0.0165	BAD_IK	left
4.1505	0.033	BAD_IK	left
4.784	0.0665	BAD_IK	left
5.5005	0.0665	BAD_IK	left
5.617	0.0835	BAD_IK	left
6.184	0.0165	BAD_IK	left
6.234	0.1	BAD_IK	left
6.884	0.0165	BAD_IK	left
7.034	0.0665	BAD_IK	left
11.451	0.0165	BAD_IK	left
11.5175	0.45	BAD_IK	left
12.0175	0.0335	BAD_IK	left
12.2345	0.05	BAD_IK	left
12.4675	0.0335	BAD_IK	left
12.751	0.05	BAD_IK	left
12.9345	0.05	BAD_IK	left
13.0345	0.0165	BAD_IK	left
13.3675	0.017	BAD_IK	left
13.5845	0.0665	BAD_IK	left
13.7345	0.05	BAD_IK	left
13.8845	0.05	BAD_IK	left
14.051	0.017	BAD_IK	left
14.251	0.0335	BAD_IK	left
14.3345	1.7835	BAD_IK	left
16.168	0.15	BAD_IK	left
16.368	1.6	BAD_IK	left
18.0015	0.7	BAD_IK	left
18.7515	0.35	BAD_IK	left
19.268	0.75	BAD_IK	left
21.0515	0.2835	BAD_IK	left
21.7015	0.0835	BAD_IK	left
22.535	0.1335	BAD_IK	left
22.8015	0.0335	BAD_IK	left
29.319	0.3165	BAD_IK	left
30.2025	0.05	BAD_IK	left
30.619	0.0165	BAD_IK	left
31.4525	0.15	BAD_IK	left
31.6855	0.0335	BAD_IK	left
32.4515	0.0165	BAD_IK	left
32.518	0.2335	BAD_IK	left
33.3845	0.05	BAD_IK	left
33.5515	0.333	BAD_IK	left
34.718	0.05	BAD_IK	left
37.418	0.05	BAD_IK	left
37.518	0.0665	BAD_IK	left
38.4345	0.0335	BAD_IK	left
38.518	0.15	BAD_IK	left
38.7015	0.0165	BAD_IK	left
39.519	0.067	BAD_IK	left
39.636	0.0165	BAD_IK	left
40.486	0.1835	BAD_IK	left
40.786	0.1165	BAD_IK	left
40.936	0.3335	BAD_IK	left
41.3695	0.383	BAD_IK	left
41.786	0.5985	BAD_IK	left
42.418	0.4	BAD_IK	left
45.2515	0.033	BAD_IK	left
46.286	0.0335	BAD_IK	left
46.3525	0.2835	BAD_IK	left
46.7025	0.1835	BAD_IK	left
