onset	duration	trial_type	side
0.0	79.7165	IndividualFingerPointingSnap	right
0.0	0.5	BAD_IK	right
26.461	1.583	BAD_IK	right
28.8775	1.8915	BAD_IK	right
30.9015	0.453	BAD_IK	right
31.571	0.45	BAD_IK	right
32.088	0.133	BAD_IK	right
32.3545	0.5805	BAD_IK	right
33.007	0.5785	BAD_IK	right
37.2735	0.0405	BAD_IK	right
37.911	0.1265	BAD_IK	right
39.271	0.05	BAD_IK	right
39.4045	0.8835	BAD_IK	right
41.2215	0.3555	BAD_IK	right
41.6695	1.4895	BAD_IK	right
46.6435	0.0335	BAD_IK	right
47.9275	0.0995	BAD_IK	right
48.86	0.0335	BAD_IK	right
49.9435	0.35	BAD_IK	right
50.977	0.0335	BAD_IK	right
51.044	0.449	BAD_IK	right
51.5265	0.2	BAD_IK	right
52.16	0.1665	BAD_IK	right
52.36	0.05	BAD_IK	right
53.1595	0.162	BAD_IK	right
54.2055	0.167	BAD_IK	right
55.1725	0.5335	BAD_IK	right
56.3575	0.075	BAD_IK	right
56.521	0.017	BAD_IK	right
58.3655	0.0245	BAD_IK	right
61.3255	0.194	BAD_IK	right
62.237	0.5665	BAD_IK	right
70.004	0.25	BAD_IK	right
70.471	0.9335	BAD_IK	right
71.5175	0.2165	BAD_IK	right
71.834	0.183	BAD_IK	right
72.1005	0.197	BAD_IK	right
72.5815	1.0	BAD_IK	right
74.1645	0.3505	BAD_IK	right
74.715	0.033	BAD_IK	right
74.7815	0.6005	BAD_IK	right
76.149	0.3835	BAD_IK	right
76.799	0.6835	BAD_IK	right
78.3655	0.4665	BAD_IK	right
