filename	acq_time	duration	stage	side	source_file
emg/sub-06_ses-02_task-emg2pose_run-01_recording-left_emg.bdf	n/a	64.6365	ThumbsUpDownThumbRotationsCWCCWP	left	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-1_left.hdf5
emg/sub-06_ses-02_task-emg2pose_run-02_recording-right_emg.bdf	n/a	64.6325	ThumbsUpDownThumbRotationsCWCCWP	right	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-1_right.hdf5
emg/sub-06_ses-02_task-emg2pose_run-03_recording-right_emg.bdf	n/a	57.217	CountingUpDownFaceSideAway	right	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-2_right.hdf5
emg/sub-06_ses-02_task-emg2pose_run-04_recording-left_emg.bdf	n/a	57.229	CountingUpDownFaceSideAway	left	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-2_left.hdf5
emg/sub-06_ses-02_task-emg2pose_run-05_recording-right_emg.bdf	n/a	57.589	ThumbsSwipesWholeHand	right	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-3_right.hdf5
emg/sub-06_ses-02_task-emg2pose_run-06_recording-left_emg.bdf	n/a	57.597	ThumbsSwipesWholeHand	left	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-3_left.hdf5
emg/sub-06_ses-02_task-emg2pose_run-07_recording-right_emg.bdf	n/a	56.7245	FingerWigglingSpreading	right	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-4_right.hdf5
emg/sub-06_ses-02_task-emg2pose_run-08_recording-left_emg.bdf	n/a	56.7165	FingerWigglingSpreading	left	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-4_left.hdf5
emg/sub-06_ses-02_task-emg2pose_run-09_recording-right_emg.bdf	n/a	57.7365	FingerAbductionSeries	right	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-5_right.hdf5
emg/sub-06_ses-02_task-emg2pose_run-10_recording-left_emg.bdf	n/a	57.7365	FingerAbductionSeries	left	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-5_left.hdf5
emg/sub-06_ses-02_task-emg2pose_run-11_recording-right_emg.bdf	n/a	58.957	WristFlexionAbduction	right	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-6_right.hdf5
emg/sub-06_ses-02_task-emg2pose_run-12_recording-left_emg.bdf	n/a	58.949	WristFlexionAbduction	left	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-6_left.hdf5
emg/sub-06_ses-02_task-emg2pose_run-13_recording-right_emg.bdf	n/a	60.357	FingerPinchesSingleFingerPinchesMultiple	right	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-7_right.hdf5
emg/sub-06_ses-02_task-emg2pose_run-14_recording-left_emg.bdf	n/a	60.361	FingerPinchesSingleFingerPinchesMultiple	left	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-7_left.hdf5
emg/sub-06_ses-02_task-emg2pose_run-15_recording-right_emg.bdf	n/a	60.5485	FingerFreeform	right	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-8_right.hdf5
emg/sub-06_ses-02_task-emg2pose_run-16_recording-left_emg.bdf	n/a	60.5405	FingerFreeform	left	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-8_left.hdf5
emg/sub-06_ses-02_task-emg2pose_run-17_recording-left_emg.bdf	n/a	59.481	IndividualFingerPointingSnap	left	2022-11-09-1667980800-36775-cv-emg-pose-train@2-recording-9_left.hdf5
