filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-158_ses-01_task-emg2pose_run-01_recording-left_emg.bdf		63.981	TwoHandedFreeStyle	left	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-1_left.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-02_recording-right_emg.bdf		63.989	TwoHandedFreeStyle	right	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-1_right.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-03_recording-right_emg.bdf		46.5955	unconstrained	right	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-2_right.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-04_recording-left_emg.bdf		46.5875	IndexPinchesMiddlePinchesThumbswipes	left	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-2_left.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-05_recording-right_emg.bdf		50.3765	IndexPinchesMiddlePinchesThumbswipes	right	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-3_right.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-06_recording-left_emg.bdf		50.3695	unconstrained	left	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-3_left.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-07_recording-right_emg.bdf		47.7635	unconstrained	right	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-4_right.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-08_recording-left_emg.bdf		47.8515	DoorknobFingerGraspFistGrab	left	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-4_left.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-09_recording-right_emg.bdf		79.1405	DoorknobFingerGraspFistGrab	right	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-5_right.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-10_recording-left_emg.bdf		79.1325	unconstrained	left	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-5_left.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-11_recording-right_emg.bdf		50.5045	unconstrained	right	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-6_right.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-12_recording-left_emg.bdf		50.5045	FastPongFronthandBackhandThrowing	left	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-6_left.hdf5	train	none
emg/sub-158_ses-01_task-emg2pose_run-13_recording-right_emg.bdf		47.1365	FastPongFronthandBackhandThrowing	right	2022-04-14-1649923200-041a1-cv-emg-pose-demonstration@2-recording-7_right.hdf5	train	none
