onset	duration	trial_type	side
0.0	59.6835	unconstrained	left
0.0	0.15	BAD_IK	left
0.3665	0.05	BAD_IK	left
0.633	0.017	BAD_IK	left
1.183	0.05	BAD_IK	left
1.2665	0.05	BAD_IK	left
1.6165	0.1	BAD_IK	left
2.25	0.0665	BAD_IK	left
2.9165	0.25	BAD_IK	left
3.2	0.5665	BAD_IK	left
3.8	0.1	BAD_IK	left
3.9335	1.5835	BAD_IK	left
5.567	0.183	BAD_IK	left
5.867	0.083	BAD_IK	left
6.017	0.2665	BAD_IK	left
6.317	0.433	BAD_IK	left
6.8	0.0335	BAD_IK	left
6.867	0.7165	BAD_IK	left
7.617	0.1335	BAD_IK	left
7.8005	7.467	BAD_IK	left
15.3175	1.117	BAD_IK	left
16.501	0.1165	BAD_IK	left
16.6845	0.083	BAD_IK	left
16.851	0.15	BAD_IK	left
17.101	0.1335	BAD_IK	left
17.2675	0.217	BAD_IK	left
17.5345	0.283	BAD_IK	left
17.9175	4.1005	BAD_IK	left
22.0515	8.834	BAD_IK	left
31.0185	0.1335	BAD_IK	left
31.1855	0.183	BAD_IK	left
31.4685	0.1335	BAD_IK	left
31.6355	0.033	BAD_IK	left
31.702	0.1665	BAD_IK	left
31.9185	0.05	BAD_IK	left
32.0185	0.0835	BAD_IK	left
32.1855	0.4155	BAD_IK	left
32.6345	0.05	BAD_IK	left
32.7175	0.0335	BAD_IK	left
32.7845	0.1165	BAD_IK	left
32.9345	0.1665	BAD_IK	left
33.2175	0.167	BAD_IK	left
33.4175	0.017	BAD_IK	left
33.4845	3.4345	BAD_IK	left
36.969	0.0835	BAD_IK	left
37.0855	0.05	BAD_IK	left
37.1855	0.317	BAD_IK	left
37.5525	0.183	BAD_IK	left
37.8025	0.083	BAD_IK	left
37.9525	1.1165	BAD_IK	left
39.119	4.25	BAD_IK	left
43.619	0.0335	BAD_IK	left
43.802	0.1005	BAD_IK	left
43.9525	0.083	BAD_IK	left
44.1355	0.017	BAD_IK	left
44.2025	0.1165	BAD_IK	left
44.519	0.0665	BAD_IK	left
44.802	0.017	BAD_IK	left
45.069	0.083	BAD_IK	left
46.052	0.117	BAD_IK	left
46.302	0.05	BAD_IK	left
48.469	0.133	BAD_IK	left
48.7525	0.1	BAD_IK	left
52.169	0.0165	BAD_IK	left
52.5525	0.05	BAD_IK	left
53.619	0.0335	BAD_IK	left
53.8355	0.017	BAD_IK	left
55.7355	0.4835	BAD_IK	left
56.5025	0.2665	BAD_IK	left
56.819	0.0665	BAD_IK	left
56.919	0.0335	BAD_IK	left
56.9855	0.167	BAD_IK	left
57.2025	0.0165	BAD_IK	left
57.319	0.35	BAD_IK	left
57.769	0.1165	BAD_IK	left
57.969	0.0665	BAD_IK	left
58.1025	0.1665	BAD_IK	left
58.3355	0.2	BAD_IK	left
58.6855	0.217	BAD_IK	left
58.969	0.0665	BAD_IK	left
59.0855	0.0335	BAD_IK	left
59.2855	0.3985	BAD_IK	left
