onset	duration	trial_type	side
0.0	48.529	unconstrained	right
0.0	0.1835	BAD_IK	right
8.667	0.1335	BAD_IK	right
9.334	0.55	BAD_IK	right
9.934	0.1665	BAD_IK	right
10.4675	0.1	BAD_IK	right
11.0675	0.4835	BAD_IK	right
12.201	0.383	BAD_IK	right
13.051	0.3	BAD_IK	right
17.368	0.3	BAD_IK	right
24.8185	0.083	BAD_IK	right
25.335	0.05	BAD_IK	right
25.4685	0.1835	BAD_IK	right
25.885	0.4335	BAD_IK	right
26.352	0.033	BAD_IK	right
26.685	0.0335	BAD_IK	right
26.835	0.0835	BAD_IK	right
27.0685	0.15	BAD_IK	right
27.335	0.0335	BAD_IK	right
28.7355	0.05	BAD_IK	right
28.852	0.2165	BAD_IK	right
30.969	0.0165	BAD_IK	right
31.019	1.0	BAD_IK	right
32.102	0.0335	BAD_IK	right
32.1855	0.217	BAD_IK	right
32.5485	1.8975	BAD_IK	right
34.546	0.5	BAD_IK	right
35.0795	0.0665	BAD_IK	right
41.8805	0.05	BAD_IK	right
43.8305	0.1165	BAD_IK	right
44.147	0.25	BAD_IK	right
45.297	0.017	BAD_IK	right
45.497	0.15	BAD_IK	right
46.164	0.133	BAD_IK	right
46.697	0.0335	BAD_IK	right
47.347	0.0665	BAD_IK	right
47.6635	0.15	BAD_IK	right
