onset	duration	trial_type	side
0.0	45.3875	OneHandedFreeStyle	right
0.0	0.1	BAD_IK	right
0.1665	0.0665	BAD_IK	right
0.283	0.1	BAD_IK	right
0.5165	0.7335	BAD_IK	right
2.1	0.6665	BAD_IK	right
2.9665	0.017	BAD_IK	right
3.0165	0.017	BAD_IK	right
3.1	0.55	BAD_IK	right
3.6835	0.3165	BAD_IK	right
4.0665	0.317	BAD_IK	right
4.4335	0.45	BAD_IK	right
5.25	0.017	BAD_IK	right
8.2505	0.083	BAD_IK	right
8.3835	0.25	BAD_IK	right
9.017	0.3	BAD_IK	right
9.3505	0.0335	BAD_IK	right
10.0005	0.8335	BAD_IK	right
10.867	0.05	BAD_IK	right
11.0005	0.0165	BAD_IK	right
12.0675	0.0165	BAD_IK	right
12.1175	0.05	BAD_IK	right
12.3005	0.017	BAD_IK	right
12.8505	0.05	BAD_IK	right
12.934	0.0335	BAD_IK	right
15.084	0.9835	BAD_IK	right
16.5175	0.85	BAD_IK	right
17.401	0.0835	BAD_IK	right
17.551	0.05	BAD_IK	right
18.1345	3.1	BAD_IK	right
21.318	0.0335	BAD_IK	right
21.4015	0.0665	BAD_IK	right
21.6015	0.133	BAD_IK	right
21.9515	0.0165	BAD_IK	right
22.5845	0.0335	BAD_IK	right
22.918	0.0835	BAD_IK	right
23.285	0.033	BAD_IK	right
24.0015	0.05	BAD_IK	right
25.0515	0.0165	BAD_IK	right
26.035	0.0165	BAD_IK	right
26.6685	2.1165	BAD_IK	right
29.085	0.1	BAD_IK	right
29.252	0.05	BAD_IK	right
29.335	0.0335	BAD_IK	right
29.435	0.017	BAD_IK	right
29.485	0.0335	BAD_IK	right
29.552	0.033	BAD_IK	right
29.6185	0.0665	BAD_IK	right
30.2355	0.25	BAD_IK	right
30.5855	0.0165	BAD_IK	right
31.4685	0.067	BAD_IK	right
31.7185	0.017	BAD_IK	right
32.652	0.117	BAD_IK	right
33.2275	0.0455	BAD_IK	right
33.7	0.1165	BAD_IK	right
34.35	0.033	BAD_IK	right
35.083	0.0335	BAD_IK	right
35.7165	0.1835	BAD_IK	right
36.183	0.0335	BAD_IK	right
38.147	0.033	BAD_IK	right
40.3635	0.1	BAD_IK	right
40.497	0.1	BAD_IK	right
40.68	0.6665	BAD_IK	right
41.68	0.85	BAD_IK	right
42.8635	0.7335	BAD_IK	right
44.2805	0.2	BAD_IK	right
44.6635	0.7245	BAD_IK	right
