filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-105_ses-02_task-emg2pose_run-01_recording-left_emg.bdf	n/a	66.7835	TwoHandedFreeStyle	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-1_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-02_recording-right_emg.bdf	n/a	66.7835	TwoHandedFreeStyle	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-1_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-03_recording-right_emg.bdf	n/a	44.7995	unconstrained	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-2_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-04_recording-left_emg.bdf	n/a	44.8155	IndexPinchesMiddlePinchesThumbswipes	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-2_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-05_recording-right_emg.bdf	n/a	44.625	IndexPinchesMiddlePinchesThumbswipes	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-3_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-06_recording-left_emg.bdf	n/a	41.115	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-3_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-07_recording-right_emg.bdf	n/a	45.4845	unconstrained	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-4_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-08_recording-left_emg.bdf	n/a	45.4765	DoorknobFingerGraspFistGrab	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-4_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-09_recording-right_emg.bdf	n/a	47.4675	DoorknobFingerGraspFistGrab	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-5_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-10_recording-left_emg.bdf	n/a	47.4755	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-5_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-11_recording-right_emg.bdf	n/a	44.5685	unconstrained	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-6_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-12_recording-left_emg.bdf	n/a	44.5685	FastPongFronthandBackhandThrowing	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-6_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-13_recording-right_emg.bdf	n/a	45.1445	FastPongFronthandBackhandThrowing	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-7_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-14_recording-left_emg.bdf	n/a	45.1365	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-7_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-15_recording-right_emg.bdf	n/a	59.7925	HandDeskSeparateClaspedChest	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-8_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-16_recording-left_emg.bdf	n/a	59.7845	HandDeskSeparateClaspedChest	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-8_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-17_recording-right_emg.bdf	n/a	44.8075	unconstrained	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-9_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-18_recording-left_emg.bdf	n/a	44.7915	PokePinchCloseFar	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-9_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-19_recording-left_emg.bdf	n/a	45.4725	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-10_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-20_recording-right_emg.bdf	n/a	45.4645	PokePinchCloseFar	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-10_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-21_recording-left_emg.bdf	n/a	51.5515	GraspPunchCloseFar	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-11_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-22_recording-right_emg.bdf	n/a	51.5435	unconstrained	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-11_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-23_recording-left_emg.bdf	n/a	45.2235	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-12_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-24_recording-right_emg.bdf	n/a	45.3195	GraspPunchCloseFar	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-12_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-25_recording-left_emg.bdf	n/a	46.0725	PokeDrawPinchRotateclosefar	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-13_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-26_recording-right_emg.bdf	n/a	46.0645	unconstrained	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-13_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-27_recording-left_emg.bdf	n/a	45.1115	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-14_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-28_recording-right_emg.bdf	n/a	45.0995	PokeDrawPinchRotateclosefar	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-14_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-29_recording-left_emg.bdf	n/a	56.3805	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-15_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-30_recording-right_emg.bdf	n/a	56.3845	AllFingerPinchesThumbSwipeThumbRotate	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-15_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-31_recording-right_emg.bdf	n/a	45.2235	CountingUpDownFingerWigglingSpreading	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-16_right.hdf5	test	stage
emg/sub-105_ses-02_task-emg2pose_run-32_recording-left_emg.bdf	n/a	45.2355	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-16_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-33_recording-right_emg.bdf	n/a	45.1645	OneHandedFreeStyle	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-17_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-34_recording-left_emg.bdf	n/a	45.1685	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-17_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-35_recording-left_emg.bdf	n/a	59.9205	FingerTouchPalmClapmrburns	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-18_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-36_recording-right_emg.bdf	n/a	59.911	FingerTouchPalmClapmrburns	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-18_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-37_recording-left_emg.bdf	n/a	44.7555	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-19_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-38_recording-right_emg.bdf	n/a	44.7635	HandOverHandAllFingerPinchesThumbSwipeThumbRotate	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-19_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-39_recording-right_emg.bdf	n/a	44.3885	HandOverHandCountingUpDownFingerWigglingSpreading	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-20_right.hdf5	test	stage
emg/sub-105_ses-02_task-emg2pose_run-40_recording-left_emg.bdf	n/a	44.3885	unconstrained	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-20_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-41_recording-right_emg.bdf	n/a	60.1845	HandOverHandCountingUpDownFingerWigglingSpreading	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-21_right.hdf5	test	stage
emg/sub-105_ses-02_task-emg2pose_run-42_recording-left_emg.bdf	n/a	60.1725	HandOverHandCountingUpDownFingerWigglingSpreading	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-21_left.hdf5	test	stage
emg/sub-105_ses-02_task-emg2pose_run-43_recording-right_emg.bdf	n/a	67.8075	PlayBlocksChess	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-22_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-44_recording-left_emg.bdf	n/a	67.8075	PlayBlocksChess	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-22_left.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-45_recording-right_emg.bdf	n/a	64.703	CoffeePanicPete	right	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-23_right.hdf5	train	none
emg/sub-105_ses-02_task-emg2pose_run-46_recording-left_emg.bdf	n/a	64.7125	CoffeePanicPete	left	2022-07-20-1658304000-3ea9e-cv-emg-pose-demonstration@2-recording-23_left.hdf5	train	none
