onset	duration	trial_type	side
0.0	58.5005	unconstrained	left
0.0	0.067	BAD_IK	left
4.767	0.8	BAD_IK	left
9.1675	1.1	BAD_IK	left
10.801	1.0665	BAD_IK	left
12.0345	0.033	BAD_IK	left
12.601	0.0165	BAD_IK	left
12.8175	0.0335	BAD_IK	left
12.9845	0.35	BAD_IK	left
15.418	2.2665	BAD_IK	left
17.818	1.067	BAD_IK	left
18.918	0.05	BAD_IK	left
19.018	0.017	BAD_IK	left
19.068	0.2835	BAD_IK	left
19.568	0.1335	BAD_IK	left
19.835	0.083	BAD_IK	left
23.352	0.0165	BAD_IK	left
23.585	0.317	BAD_IK	left
23.985	0.3	BAD_IK	left
25.452	0.2835	BAD_IK	left
27.0355	0.4665	BAD_IK	left
27.802	0.85	BAD_IK	left
29.019	1.0335	BAD_IK	left
30.469	2.0835	BAD_IK	left
32.686	0.499	BAD_IK	left
33.535	3.7855	BAD_IK	left
42.2705	0.4	BAD_IK	left
42.9705	0.15	BAD_IK	left
43.3705	0.0835	BAD_IK	left
43.7375	0.5665	BAD_IK	left
44.354	0.1335	BAD_IK	left
45.154	0.1665	BAD_IK	left
45.6205	0.3335	BAD_IK	left
46.0375	0.6495	BAD_IK	left
46.854	1.9665	BAD_IK	left
48.9875	2.133	BAD_IK	left
51.1875	0.433	BAD_IK	left
51.6705	0.55	BAD_IK	left
52.304	1.6335	BAD_IK	left
54.054	0.05	BAD_IK	left
54.254	0.3	BAD_IK	left
54.604	0.3835	BAD_IK	left
55.2705	0.8835	BAD_IK	left
56.3705	1.0335	BAD_IK	left
