onset	duration	trial_type	side
0.0	44.161	unconstrained	left
0.0	0.05	BAD_IK	left
10.734	0.0165	BAD_IK	left
12.034	0.05	BAD_IK	left
15.2845	0.033	BAD_IK	left
17.2345	0.0335	BAD_IK	left
17.301	7.1005	BAD_IK	left
24.435	0.3335	BAD_IK	left
24.8185	0.5165	BAD_IK	left
25.385	0.0835	BAD_IK	left
25.552	2.1	BAD_IK	left
27.6855	0.1165	BAD_IK	left
27.8355	0.533	BAD_IK	left
28.502	0.05	BAD_IK	left
28.652	0.1335	BAD_IK	left
28.9355	0.05	BAD_IK	left
29.0855	0.033	BAD_IK	left
29.2355	0.0165	BAD_IK	left
29.3355	0.0665	BAD_IK	left
29.452	0.0165	BAD_IK	left
29.5355	0.0665	BAD_IK	left
29.752	0.0335	BAD_IK	left
30.169	0.0665	BAD_IK	left
30.302	0.1335	BAD_IK	left
31.2855	0.0835	BAD_IK	left
32.8835	0.117	BAD_IK	left
33.7005	0.0165	BAD_IK	left
35.467	0.0835	BAD_IK	left
35.817	0.0335	BAD_IK	left
35.9505	0.0165	BAD_IK	left
35.9995	0.0005	BAD_IK	left
36.783	0.15	BAD_IK	left
36.983	0.1165	BAD_IK	left
38.283	0.0835	BAD_IK	left
38.3995	0.017	BAD_IK	left
38.4495	0.017	BAD_IK	left
38.583	0.1835	BAD_IK	left
38.7995	0.0335	BAD_IK	left
39.7345	0.0335	BAD_IK	left
40.068	0.05	BAD_IK	left
42.518	0.0495	BAD_IK	left
42.801	0.0165	BAD_IK	left
