onset	duration	trial_type	side
0.0	44.825	PokePinchCloseFar	left
0.0	0.15	BAD_IK	left
1.4665	0.017	BAD_IK	left
2.55	0.017	BAD_IK	left
2.6835	0.0335	BAD_IK	left
2.8	0.117	BAD_IK	left
3.3	0.317	BAD_IK	left
3.7335	1.65	BAD_IK	left
5.467	0.05	BAD_IK	left
6.167	0.05	BAD_IK	left
6.2505	0.033	BAD_IK	left
6.317	0.3835	BAD_IK	left
7.217	0.517	BAD_IK	left
8.517	0.067	BAD_IK	left
8.717	0.017	BAD_IK	left
9.5675	0.6165	BAD_IK	left
10.3175	0.433	BAD_IK	left
11.1675	0.8	BAD_IK	left
12.1675	0.2835	BAD_IK	left
12.501	0.1165	BAD_IK	left
12.984	0.267	BAD_IK	left
13.301	2.5335	BAD_IK	left
15.8845	0.3335	BAD_IK	left
16.368	0.15	BAD_IK	left
16.551	1.0835	BAD_IK	left
17.801	0.517	BAD_IK	left
18.4845	0.517	BAD_IK	left
19.368	0.4335	BAD_IK	left
19.918	0.3665	BAD_IK	left
20.4015	0.8335	BAD_IK	left
21.568	0.0335	BAD_IK	left
21.685	0.233	BAD_IK	left
22.6015	0.0165	BAD_IK	left
22.718	0.3835	BAD_IK	left
23.1515	0.1335	BAD_IK	left
24.3015	0.7835	BAD_IK	left
25.385	0.0335	BAD_IK	left
25.685	0.3335	BAD_IK	left
26.2185	0.6835	BAD_IK	left
26.935	0.4335	BAD_IK	left
27.6185	1.667	BAD_IK	left
29.6685	0.3335	BAD_IK	left
30.119	0.0165	BAD_IK	left
30.819	0.333	BAD_IK	left
32.0855	0.25	BAD_IK	left
32.369	0.05	BAD_IK	left
32.4525	0.033	BAD_IK	left
33.065	0.9335	BAD_IK	left
34.0985	0.05	BAD_IK	left
34.182	0.633	BAD_IK	left
34.8485	6.3525	BAD_IK	left
41.268	1.565	BAD_IK	left
43.5665	0.2835	BAD_IK	left
44.5	0.3255	BAD_IK	left
