onset	duration	trial_type	side
0.0	45.313	OneHandedFreeStyle	right
0.0	0.1335	BAD_IK	right
2.6	0.617	BAD_IK	right
6.7335	0.367	BAD_IK	right
7.134	0.333	BAD_IK	right
7.767	0.117	BAD_IK	right
8.667	0.1335	BAD_IK	right
10.384	0.4335	BAD_IK	right
11.3175	0.2335	BAD_IK	right
12.0175	0.0665	BAD_IK	right
17.768	2.967	BAD_IK	right
20.835	0.0665	BAD_IK	right
25.935	0.0335	BAD_IK	right
26.2685	0.2165	BAD_IK	right
26.5185	0.1	BAD_IK	right
34.4325	0.017	BAD_IK	right
34.4825	0.05	BAD_IK	right
34.566	0.0165	BAD_IK	right
39.283	0.15	BAD_IK	right
39.8665	0.1	BAD_IK	right
40.3165	0.1	BAD_IK	right
