onset	duration	trial_type	side
0.0	48.009	OneHandedFreeStyle	right
0.0	0.1335	BAD_IK	right
0.1665	0.0835	BAD_IK	right
0.2835	0.0665	BAD_IK	right
4.0335	0.0165	BAD_IK	right
8.017	0.1	BAD_IK	right
8.184	0.0165	BAD_IK	right
10.634	0.0335	BAD_IK	right
11.6175	0.2335	BAD_IK	right
13.051	0.033	BAD_IK	right
17.851	0.167	BAD_IK	right
18.7015	0.05	BAD_IK	right
19.7345	0.117	BAD_IK	right
21.585	0.0165	BAD_IK	right
21.635	0.033	BAD_IK	right
25.9185	0.3335	BAD_IK	right
28.402	0.3835	BAD_IK	right
31.002	0.0835	BAD_IK	right
40.5125	0.05	BAD_IK	right
42.629	0.0335	BAD_IK	right
42.8125	0.6335	BAD_IK	right
45.729	0.0335	BAD_IK	right
46.279	0.2335	BAD_IK	right
46.546	0.05	BAD_IK	right
46.646	0.2	BAD_IK	right
