onset	duration	trial_type	side
0.0	62.197	TwoHandedFreeStyle	right
0.0	1.2	BAD_IK	right
9.1005	0.0335	BAD_IK	right
14.6675	0.0835	BAD_IK	right
15.1345	0.3	BAD_IK	right
15.701	0.3335	BAD_IK	right
17.318	0.4	BAD_IK	right
21.8015	0.4	BAD_IK	right
22.285	0.183	BAD_IK	right
26.5185	0.25	BAD_IK	right
27.435	0.567	BAD_IK	right
29.3185	0.3	BAD_IK	right
33.882	0.0165	BAD_IK	right
38.801	0.117	BAD_IK	right
40.483	0.6835	BAD_IK	right
45.2	0.0165	BAD_IK	right
45.983	0.0165	BAD_IK	right
47.233	0.1	BAD_IK	right
55.4665	0.45	BAD_IK	right
