onset	duration	trial_type	side
0.0	328.2595	TwoHandedFreeStyle	right
0.0	0.083	BAD_IK	right
0.25	0.1665	BAD_IK	right
3.35	0.0165	BAD_IK	right
7.1005	0.1665	BAD_IK	right
14.6175	0.15	BAD_IK	right
15.634	0.267	BAD_IK	right
20.618	0.35	BAD_IK	right
25.118	0.1335	BAD_IK	right
26.185	0.05	BAD_IK	right
30.2855	0.0165	BAD_IK	right
45.269	0.0335	BAD_IK	right
48.319	0.0165	BAD_IK	right
49.019	0.2165	BAD_IK	right
55.451	0.0165	BAD_IK	right
55.8845	0.033	BAD_IK	right
55.9675	0.017	BAD_IK	right
56.351	0.0335	BAD_IK	right
56.6355	0.0835	BAD_IK	right
70.6025	0.0165	BAD_IK	right
70.6855	0.017	BAD_IK	right
71.8525	0.033	BAD_IK	right
78.0025	0.1165	BAD_IK	right
78.6025	0.1	BAD_IK	right
78.7855	0.0335	BAD_IK	right
78.9025	0.05	BAD_IK	right
80.069	0.0665	BAD_IK	right
80.4525	0.0165	BAD_IK	right
83.0525	0.0165	BAD_IK	right
87.8525	0.033	BAD_IK	right
87.9525	0.033	BAD_IK	right
90.019	0.0165	BAD_IK	right
90.069	0.0165	BAD_IK	right
91.069	0.05	BAD_IK	right
95.1855	0.05	BAD_IK	right
127.7525	0.1335	BAD_IK	right
130.0705	0.0665	BAD_IK	right
158.8205	0.0665	BAD_IK	right
177.6035	0.267	BAD_IK	right
187.287	0.2835	BAD_IK	right
200.4205	0.1335	BAD_IK	right
200.737	0.3835	BAD_IK	right
201.654	0.083	BAD_IK	right
201.837	0.05	BAD_IK	right
202.004	0.0665	BAD_IK	right
202.787	0.4	BAD_IK	right
203.904	0.0165	BAD_IK	right
204.1205	0.0165	BAD_IK	right
204.1705	0.0335	BAD_IK	right
218.004	0.133	BAD_IK	right
221.1205	0.0165	BAD_IK	right
224.0705	0.067	BAD_IK	right
232.3205	0.1335	BAD_IK	right
234.4205	0.0835	BAD_IK	right
234.5705	0.167	BAD_IK	right
235.1375	0.083	BAD_IK	right
235.304	0.0335	BAD_IK	right
235.3705	0.0335	BAD_IK	right
236.5875	0.133	BAD_IK	right
236.9705	0.05	BAD_IK	right
237.1875	0.05	BAD_IK	right
262.8375	0.1335	BAD_IK	right
264.4045	0.0165	BAD_IK	right
271.0545	0.0165	BAD_IK	right
271.1045	0.0165	BAD_IK	right
279.5715	0.2	BAD_IK	right
283.388	1.0665	BAD_IK	right
287.4215	0.05	BAD_IK	right
287.505	0.033	BAD_IK	right
294.6385	0.0165	BAD_IK	right
299.3385	0.0165	BAD_IK	right
299.4215	0.0335	BAD_IK	right
300.9715	0.0335	BAD_IK	right
306.5885	0.05	BAD_IK	right
306.7715	0.1835	BAD_IK	right
309.7385	0.0335	BAD_IK	right
311.7385	0.0165	BAD_IK	right
311.7885	0.15	BAD_IK	right
312.322	0.0665	BAD_IK	right
312.905	0.0835	BAD_IK	right
313.9885	0.0835	BAD_IK	right
319.0885	0.0165	BAD_IK	right
320.972	0.133	BAD_IK	right
327.4385	0.0835	BAD_IK	right
