onset	duration	trial_type	side
0.0	45.3245	unconstrained	right
0.0835	0.0835	BAD_IK	right
0.2335	0.05	BAD_IK	right
0.867	0.55	BAD_IK	right
1.867	0.083	BAD_IK	right
2.2	0.2505	BAD_IK	right
3.3505	0.183	BAD_IK	right
3.5835	0.067	BAD_IK	right
4.0335	0.017	BAD_IK	right
4.734	0.0165	BAD_IK	right
5.084	0.1	BAD_IK	right
5.3005	0.5665	BAD_IK	right
6.217	0.15	BAD_IK	right
8.1675	0.083	BAD_IK	right
9.151	0.1	BAD_IK	right
9.384	0.25	BAD_IK	right
10.101	1.4665	BAD_IK	right
11.6845	0.083	BAD_IK	right
15.051	0.017	BAD_IK	right
16.5515	0.0665	BAD_IK	right
16.768	0.0165	BAD_IK	right
20.635	0.1335	BAD_IK	right
21.185	0.0665	BAD_IK	right
21.6515	0.05	BAD_IK	right
21.8015	0.15	BAD_IK	right
22.2015	0.017	BAD_IK	right
22.2685	0.4	BAD_IK	right
22.9185	0.1165	BAD_IK	right
23.7185	0.0165	BAD_IK	right
23.852	0.05	BAD_IK	right
24.035	0.0835	BAD_IK	right
24.435	0.1	BAD_IK	right
26.8685	0.9505	BAD_IK	right
27.919	0.333	BAD_IK	right
29.169	0.2665	BAD_IK	right
30.4355	0.4835	BAD_IK	right
31.3525	0.05	BAD_IK	right
31.4855	0.067	BAD_IK	right
32.0855	0.0505	BAD_IK	right
33.0025	0.0165	BAD_IK	right
34.985	0.017	BAD_IK	right
35.085	0.25	BAD_IK	right
35.4185	0.1	BAD_IK	right
35.6185	0.3	BAD_IK	right
36.035	0.117	BAD_IK	right
36.202	0.466	BAD_IK	right
36.8015	0.533	BAD_IK	right
37.418	0.2	BAD_IK	right
37.8345	0.2	BAD_IK	right
38.518	0.6165	BAD_IK	right
39.168	0.3335	BAD_IK	right
39.7345	0.1	BAD_IK	right
40.0025	0.0335	BAD_IK	right
40.2695	0.033	BAD_IK	right
41.2525	0.4335	BAD_IK	right
41.836	0.1	BAD_IK	right
42.0025	0.317	BAD_IK	right
42.6025	0.967	BAD_IK	right
44.3195	0.7165	BAD_IK	right
45.086	0.239	BAD_IK	right
