onset	duration	trial_type	side
0.0	62.5795	FingerTouchPalmClapmrburns	left
21.168	0.0335	BAD_IK	left
21.468	0.0335	BAD_IK	left
24.768	0.05	BAD_IK	left
25.235	0.3665	BAD_IK	left
25.885	0.0165	BAD_IK	left
26.5185	0.2165	BAD_IK	left
27.2015	0.2	BAD_IK	left
27.852	0.4	BAD_IK	left
28.502	0.25	BAD_IK	left
29.3185	0.0665	BAD_IK	left
29.785	0.1835	BAD_IK	left
30.452	0.15	BAD_IK	left
31.102	0.2	BAD_IK	left
31.7685	0.25	BAD_IK	left
32.419	0.25	BAD_IK	left
33.069	0.2285	BAD_IK	left
33.7145	0.233	BAD_IK	left
34.3645	0.2665	BAD_IK	left
35.031	0.25	BAD_IK	left
35.681	0.2835	BAD_IK	left
36.3645	0.2545	BAD_IK	left
37.2355	0.0335	BAD_IK	left
37.7525	0.133	BAD_IK	left
38.452	0.1505	BAD_IK	left
39.1355	0.2335	BAD_IK	left
39.8525	0.083	BAD_IK	left
40.5525	0.15	BAD_IK	left
41.1855	0.2	BAD_IK	left
41.8525	0.283	BAD_IK	left
42.552	0.267	BAD_IK	left
43.1855	0.2665	BAD_IK	left
44.3355	18.1335	BAD_IK	left
