filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-141_ses-04_task-emg2pose_run-01_recording-left_emg.bdf	n/a	59.6765	TwoHandedFreeStyle	left	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-1_left.hdf5	test	user
emg/sub-141_ses-04_task-emg2pose_run-02_recording-right_emg.bdf	n/a	59.6845	TwoHandedFreeStyle	right	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-1_right.hdf5	test	user
emg/sub-141_ses-04_task-emg2pose_run-03_recording-right_emg.bdf	n/a	43.8125	unconstrained	right	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-2_right.hdf5	test	user
emg/sub-141_ses-04_task-emg2pose_run-04_recording-left_emg.bdf	n/a	43.8085	IndexPinchesMiddlePinchesThumbswipes	left	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-2_left.hdf5	test	user
emg/sub-141_ses-04_task-emg2pose_run-05_recording-right_emg.bdf	n/a	44.177	IndexPinchesMiddlePinchesThumbswipes	right	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-3_right.hdf5	test	user
emg/sub-141_ses-04_task-emg2pose_run-06_recording-left_emg.bdf	n/a	44.169	unconstrained	left	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-3_left.hdf5	test	user
emg/sub-141_ses-04_task-emg2pose_run-07_recording-right_emg.bdf	n/a	44.041	unconstrained	right	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-4_right.hdf5	test	user
emg/sub-141_ses-04_task-emg2pose_run-08_recording-left_emg.bdf	n/a	44.045	FastPongFronthandBackhandThrowing	left	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-4_left.hdf5	test	user
emg/sub-141_ses-04_task-emg2pose_run-09_recording-right_emg.bdf	n/a	43.197	FastPongFronthandBackhandThrowing	right	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-5_right.hdf5	test	user
emg/sub-141_ses-04_task-emg2pose_run-10_recording-left_emg.bdf	n/a	43.189	unconstrained	left	2022-09-21-1663747200-fdbfe-cv-emg-pose-demonstration@2-recording-5_left.hdf5	test	user
