onset	duration	trial_type	side
0.0	244.6235	TwoHandedFreeStyle	right
1.0	0.05	BAD_IK	right
1.15	0.0165	BAD_IK	right
4.2835	0.05	BAD_IK	right
4.6335	0.0335	BAD_IK	right
11.9505	0.017	BAD_IK	right
16.151	0.0665	BAD_IK	right
17.0175	0.017	BAD_IK	right
17.951	0.05	BAD_IK	right
18.0345	0.033	BAD_IK	right
31.2685	0.05	BAD_IK	right
36.367	0.2175	BAD_IK	right
46.5675	0.067	BAD_IK	right
46.7845	0.0165	BAD_IK	right
46.851	0.0165	BAD_IK	right
47.801	0.1335	BAD_IK	right
48.001	0.05	BAD_IK	right
48.1175	0.2835	BAD_IK	right
49.9175	0.017	BAD_IK	right
49.9675	0.017	BAD_IK	right
51.8345	0.0165	BAD_IK	right
52.001	0.0165	BAD_IK	right
59.2175	0.0335	BAD_IK	right
62.0175	0.017	BAD_IK	right
63.0675	0.017	BAD_IK	right
63.1345	0.033	BAD_IK	right
63.2175	0.0335	BAD_IK	right
63.2845	0.033	BAD_IK	right
63.751	0.0165	BAD_IK	right
64.701	0.0835	BAD_IK	right
64.851	0.0835	BAD_IK	right
78.501	0.0165	BAD_IK	right
78.7675	0.2	BAD_IK	right
79.5175	0.1835	BAD_IK	right
79.7345	0.3165	BAD_IK	right
82.5345	0.033	BAD_IK	right
82.601	0.0165	BAD_IK	right
83.351	0.0165	BAD_IK	right
84.8675	0.6335	BAD_IK	right
97.0345	0.133	BAD_IK	right
97.5345	0.0165	BAD_IK	right
98.4345	0.033	BAD_IK	right
98.501	0.2835	BAD_IK	right
99.4675	0.017	BAD_IK	right
101.051	0.05	BAD_IK	right
105.4845	0.05	BAD_IK	right
106.1175	0.0335	BAD_IK	right
108.919	0.05	BAD_IK	right
113.5355	0.017	BAD_IK	right
113.6025	0.05	BAD_IK	right
113.6855	0.017	BAD_IK	right
113.8525	0.0165	BAD_IK	right
113.9025	0.1	BAD_IK	right
114.319	0.0165	BAD_IK	right
114.4025	0.0165	BAD_IK	right
115.0025	0.1	BAD_IK	right
115.3025	0.033	BAD_IK	right
118.4025	0.183	BAD_IK	right
118.6855	0.067	BAD_IK	right
118.7855	0.017	BAD_IK	right
118.8355	0.017	BAD_IK	right
120.319	0.0665	BAD_IK	right
120.419	0.0665	BAD_IK	right
121.769	0.1835	BAD_IK	right
122.6025	0.25	BAD_IK	right
131.7525	0.1	BAD_IK	right
132.969	0.05	BAD_IK	right
133.0525	0.133	BAD_IK	right
133.3525	0.2665	BAD_IK	right
136.0855	0.017	BAD_IK	right
136.1355	0.1335	BAD_IK	right
136.369	0.0165	BAD_IK	right
137.3355	0.017	BAD_IK	right
140.0855	0.017	BAD_IK	right
142.069	0.5	BAD_IK	right
144.419	0.0335	BAD_IK	right
144.8525	0.0165	BAD_IK	right
145.0525	0.0665	BAD_IK	right
145.269	0.95	BAD_IK	right
146.319	0.0665	BAD_IK	right
148.8525	0.05	BAD_IK	right
149.1855	0.0335	BAD_IK	right
149.6525	0.0165	BAD_IK	right
149.7025	0.033	BAD_IK	right
150.5525	0.0165	BAD_IK	right
154.4525	0.0165	BAD_IK	right
155.269	0.167	BAD_IK	right
156.2025	0.0165	BAD_IK	right
156.2525	0.0165	BAD_IK	right
156.6525	0.083	BAD_IK	right
156.769	0.0165	BAD_IK	right
169.0525	0.1165	BAD_IK	right
169.219	0.017	BAD_IK	right
169.436	0.05	BAD_IK	right
170.0025	0.0165	BAD_IK	right
170.086	0.0165	BAD_IK	right
170.136	0.033	BAD_IK	right
172.2525	0.1665	BAD_IK	right
172.786	0.2	BAD_IK	right
174.369	0.0335	BAD_IK	right
174.769	0.317	BAD_IK	right
175.219	0.017	BAD_IK	right
181.2025	0.0165	BAD_IK	right
185.586	0.1165	BAD_IK	right
187.3525	0.017	BAD_IK	right
187.4025	0.05	BAD_IK	right
187.736	0.05	BAD_IK	right
188.1195	0.15	BAD_IK	right
191.8195	0.033	BAD_IK	right
192.586	0.1	BAD_IK	right
193.6525	0.017	BAD_IK	right
193.7525	0.017	BAD_IK	right
194.186	0.0165	BAD_IK	right
194.4195	0.05	BAD_IK	right
194.5025	0.017	BAD_IK	right
194.936	0.0165	BAD_IK	right
195.1525	0.017	BAD_IK	right
196.803	0.0165	BAD_IK	right
198.503	0.0165	BAD_IK	right
198.553	0.05	BAD_IK	right
200.386	0.0335	BAD_IK	right
204.153	0.15	BAD_IK	right
205.803	0.0165	BAD_IK	right
205.853	0.0165	BAD_IK	right
207.2365	0.0165	BAD_IK	right
209.0195	0.0335	BAD_IK	right
211.053	0.0665	BAD_IK	right
211.5695	0.017	BAD_IK	right
211.653	0.05	BAD_IK	right
214.8365	0.083	BAD_IK	right
215.2365	0.033	BAD_IK	right
215.303	0.0165	BAD_IK	right
229.8865	0.0335	BAD_IK	right
230.203	0.0335	BAD_IK	right
230.2865	0.0165	BAD_IK	right
230.3865	0.0165	BAD_IK	right
230.4365	0.05	BAD_IK	right
230.653	0.2335	BAD_IK	right
231.3865	0.0335	BAD_IK	right
231.953	0.017	BAD_IK	right
232.003	0.0835	BAD_IK	right
232.1365	0.2665	BAD_IK	right
233.9865	0.1	BAD_IK	right
234.3365	0.05	BAD_IK	right
234.4365	0.05	BAD_IK	right
234.903	0.017	BAD_IK	right
235.2865	0.0335	BAD_IK	right
237.42	0.05	BAD_IK	right
238.6365	0.0335	BAD_IK	right
241.853	0.0335	BAD_IK	right
