filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-73_ses-03_task-emg2pose_run-01_recording-left_emg.bdf		76.491	ThumbsUpDownThumbRotationsCWCCWP	left	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-1_left.hdf5	train	none
emg/sub-73_ses-03_task-emg2pose_run-02_recording-right_emg.bdf		76.539	ThumbsUpDownThumbRotationsCWCCWP	right	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-1_right.hdf5	train	none
emg/sub-73_ses-03_task-emg2pose_run-03_recording-right_emg.bdf		71.237	CountingUpDownFaceSideAway	right	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-2_right.hdf5	test	stage
emg/sub-73_ses-03_task-emg2pose_run-04_recording-left_emg.bdf		71.429	CountingUpDownFaceSideAway	left	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-2_left.hdf5	test	stage
emg/sub-73_ses-03_task-emg2pose_run-05_recording-right_emg.bdf		63.5125	ThumbsSwipesWholeHand	right	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-3_right.hdf5	train	none
emg/sub-73_ses-03_task-emg2pose_run-06_recording-left_emg.bdf		63.2285	ThumbsSwipesWholeHand	left	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-3_left.hdf5	train	none
emg/sub-73_ses-03_task-emg2pose_run-07_recording-right_emg.bdf		61.2125	FingerWigglingSpreading	right	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-4_right.hdf5	train	none
emg/sub-73_ses-03_task-emg2pose_run-08_recording-left_emg.bdf		61.0245	FingerWigglingSpreading	left	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-4_left.hdf5	train	none
emg/sub-73_ses-03_task-emg2pose_run-09_recording-right_emg.bdf		58.2925	FingerAbductionSeries	right	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-5_right.hdf5	train	none
emg/sub-73_ses-03_task-emg2pose_run-10_recording-left_emg.bdf		58.2765	FingerAbductionSeries	left	2022-07-12-1657612800-bb789-cv-emg-pose-train@2-recording-5_left.hdf5	train	none
