onset	duration	trial_type	side
0.0	48.817	GraspPunchCloseFar	right
7.5505	0.0335	BAD_IK	right
9.284	0.1	BAD_IK	right
10.234	0.05	BAD_IK	right
11.484	0.05	BAD_IK	right
13.5175	0.467	BAD_IK	right
14.4175	0.0335	BAD_IK	right
14.8175	0.2835	BAD_IK	right
16.418	0.0165	BAD_IK	right
17.568	0.133	BAD_IK	right
20.0515	0.0665	BAD_IK	right
20.2515	0.0665	BAD_IK	right
22.9515	0.15	BAD_IK	right
23.335	0.0835	BAD_IK	right
23.5515	0.05	BAD_IK	right
25.885	0.7335	BAD_IK	right
26.652	0.05	BAD_IK	right
26.735	0.067	BAD_IK	right
26.835	0.117	BAD_IK	right
27.7685	0.567	BAD_IK	right
28.3685	0.15	BAD_IK	right
29.6185	0.0835	BAD_IK	right
29.8185	0.017	BAD_IK	right
31.019	0.0165	BAD_IK	right
31.069	0.0165	BAD_IK	right
31.119	0.033	BAD_IK	right
31.202	0.017	BAD_IK	right
31.319	0.033	BAD_IK	right
31.402	0.05	BAD_IK	right
31.5355	0.1835	BAD_IK	right
31.752	0.0335	BAD_IK	right
32.269	0.0665	BAD_IK	right
32.3855	0.017	BAD_IK	right
32.519	0.2165	BAD_IK	right
33.0355	0.0835	BAD_IK	right
33.219	0.078	BAD_IK	right
33.3285	0.317	BAD_IK	right
33.7955	0.1665	BAD_IK	right
34.012	0.1835	BAD_IK	right
34.2285	0.517	BAD_IK	right
34.9955	0.133	BAD_IK	right
35.162	0.0165	BAD_IK	right
35.312	0.583	BAD_IK	right
37.164	0.0165	BAD_IK	right
37.214	0.0165	BAD_IK	right
37.297	0.0335	BAD_IK	right
37.414	0.1165	BAD_IK	right
37.564	0.05	BAD_IK	right
37.647	0.25	BAD_IK	right
38.0305	0.65	BAD_IK	right
38.797	0.017	BAD_IK	right
38.897	0.817	BAD_IK	right
40.115	0.217	BAD_IK	right
43.9485	0.083	BAD_IK	right
47.3315	0.0835	BAD_IK	right
47.9815	0.167	BAD_IK	right
48.215	0.05	BAD_IK	right
48.5815	0.0835	BAD_IK	right
48.715	0.1025	BAD_IK	right
