onset	duration	trial_type	side
0.0	51.8165	OneHandedFreeStyle	left
0.0	0.017	BAD_IK	left
4.317	0.0165	BAD_IK	left
4.617	0.05	BAD_IK	left
4.7505	0.1165	BAD_IK	left
5.2005	0.0835	BAD_IK	left
5.967	0.05	BAD_IK	left
6.117	0.017	BAD_IK	left
7.334	0.1	BAD_IK	left
7.8005	0.2335	BAD_IK	left
8.784	0.0665	BAD_IK	left
9.9175	0.15	BAD_IK	left
10.8175	0.0165	BAD_IK	left
11.1175	0.0665	BAD_IK	left
11.551	0.0335	BAD_IK	left
11.6845	0.0665	BAD_IK	left
15.4345	0.0165	BAD_IK	left
16.1845	0.017	BAD_IK	left
18.635	0.05	BAD_IK	left
19.8515	1.15	BAD_IK	left
21.385	0.0335	BAD_IK	left
21.685	0.0165	BAD_IK	left
21.8685	0.05	BAD_IK	left
23.302	0.15	BAD_IK	left
23.602	0.083	BAD_IK	left
24.0185	0.0165	BAD_IK	left
24.1185	0.0665	BAD_IK	left
24.652	0.05	BAD_IK	left
24.952	0.05	BAD_IK	left
25.6185	0.1	BAD_IK	left
26.0355	0.133	BAD_IK	left
26.202	0.0165	BAD_IK	left
26.352	0.1165	BAD_IK	left
26.7355	0.3165	BAD_IK	left
28.369	0.0165	BAD_IK	left
29.119	0.05	BAD_IK	left
30.2025	0.033	BAD_IK	left
30.3355	0.1835	BAD_IK	left
30.6355	0.267	BAD_IK	left
30.9355	0.017	BAD_IK	left
31.0355	0.267	BAD_IK	left
31.419	0.0165	BAD_IK	left
33.0985	0.1165	BAD_IK	left
33.2485	0.0165	BAD_IK	left
33.4485	0.5165	BAD_IK	left
34.2985	0.05	BAD_IK	left
35.6485	0.183	BAD_IK	left
35.865	0.0835	BAD_IK	left
36.1155	0.1	BAD_IK	left
36.3985	0.067	BAD_IK	left
36.8655	0.5	BAD_IK	left
37.6655	0.083	BAD_IK	left
37.9155	0.033	BAD_IK	left
39.1985	0.1335	BAD_IK	left
39.9485	0.517	BAD_IK	left
40.8655	0.1165	BAD_IK	left
42.5985	0.0835	BAD_IK	left
42.9655	0.183	BAD_IK	left
43.182	0.3665	BAD_IK	left
43.732	0.05	BAD_IK	left
44.1485	0.017	BAD_IK	left
44.4485	0.0335	BAD_IK	left
44.982	0.0665	BAD_IK	left
45.232	0.1	BAD_IK	left
45.5155	0.2	BAD_IK	left
45.782	0.1165	BAD_IK	left
46.632	1.3165	BAD_IK	left
48.882	0.1835	BAD_IK	left
49.382	1.3335	BAD_IK	left
50.882	0.0665	BAD_IK	left
51.0485	0.7685	BAD_IK	left
