onset	duration	trial_type	side
0.0	49.681	IndexPinchesMiddlePinchesThumbswipes	left
0.0	0.05	BAD_IK	left
1.5835	0.95	BAD_IK	left
2.9335	0.25	BAD_IK	left
3.6335	0.2165	BAD_IK	left
4.4335	0.6335	BAD_IK	left
5.1505	0.25	BAD_IK	left
5.7505	0.15	BAD_IK	left
5.9335	0.05	BAD_IK	left
6.8335	0.117	BAD_IK	left
6.984	0.1665	BAD_IK	left
7.3505	0.4835	BAD_IK	left
7.9005	0.4335	BAD_IK	left
8.4005	0.4835	BAD_IK	left
9.4005	0.3	BAD_IK	left
10.2175	1.15	BAD_IK	left
11.584	0.467	BAD_IK	left
12.801	0.633	BAD_IK	left
13.751	0.2335	BAD_IK	left
14.2675	0.3835	BAD_IK	left
15.001	0.2335	BAD_IK	left
15.951	0.0665	BAD_IK	left
16.418	0.35	BAD_IK	left
17.268	0.5665	BAD_IK	left
18.2345	0.7835	BAD_IK	left
19.518	0.6	BAD_IK	left
20.4515	0.85	BAD_IK	left
21.535	0.35	BAD_IK	left
21.9515	0.0165	BAD_IK	left
22.018	0.6	BAD_IK	left
22.935	0.7335	BAD_IK	left
26.2685	1.0165	BAD_IK	left
29.252	0.3665	BAD_IK	left
31.4355	0.0165	BAD_IK	left
31.502	0.6335	BAD_IK	left
32.1855	0.4	BAD_IK	left
33.9705	0.1165	BAD_IK	left
35.637	0.8165	BAD_IK	left
36.637	1.8	BAD_IK	left
39.837	0.75	BAD_IK	left
41.8535	0.2335	BAD_IK	left
42.1535	0.617	BAD_IK	left
44.4035	0.467	BAD_IK	left
44.9035	0.017	BAD_IK	left
45.1535	0.0335	BAD_IK	left
47.0205	1.05	BAD_IK	left
49.137	0.5445	BAD_IK	left
