onset	duration	trial_type	side
0.0	44.265	unconstrained	left
0.0	0.1	BAD_IK	left
5.3005	0.0165	BAD_IK	left
5.3835	0.3335	BAD_IK	left
6.0505	0.15	BAD_IK	left
6.3005	0.033	BAD_IK	left
6.4005	0.3	BAD_IK	left
6.7835	0.2835	BAD_IK	left
7.317	0.017	BAD_IK	left
8.5005	0.2335	BAD_IK	left
8.767	0.717	BAD_IK	left
9.534	0.75	BAD_IK	left
10.4675	0.8	BAD_IK	left
11.3005	0.05	BAD_IK	left
11.384	0.5335	BAD_IK	left
11.951	0.15	BAD_IK	left
12.2175	0.0165	BAD_IK	left
12.3175	0.9335	BAD_IK	left
13.384	0.05	BAD_IK	left
13.534	0.167	BAD_IK	left
14.451	0.0665	BAD_IK	left
15.2675	0.1	BAD_IK	left
16.718	0.283	BAD_IK	left
17.068	0.7	BAD_IK	left
17.818	0.15	BAD_IK	left
18.001	0.0335	BAD_IK	left
18.151	0.0335	BAD_IK	left
18.301	0.117	BAD_IK	left
18.868	0.9	BAD_IK	left
20.2015	0.0165	BAD_IK	left
20.468	0.1	BAD_IK	left
20.6515	0.0165	BAD_IK	left
20.8515	0.5165	BAD_IK	left
21.4015	0.1665	BAD_IK	left
21.6015	0.2	BAD_IK	left
21.8515	1.1335	BAD_IK	left
23.035	0.25	BAD_IK	left
23.4185	0.2165	BAD_IK	left
23.685	0.0165	BAD_IK	left
24.5185	0.483	BAD_IK	left
25.085	0.0165	BAD_IK	left
25.3185	0.4165	BAD_IK	left
25.885	0.117	BAD_IK	left
26.035	0.5835	BAD_IK	left
26.735	0.067	BAD_IK	left
27.8685	0.8335	BAD_IK	left
28.7855	0.05	BAD_IK	left
28.8855	1.55	BAD_IK	left
30.469	0.3165	BAD_IK	left
30.8355	0.05	BAD_IK	left
30.9355	0.0835	BAD_IK	left
31.069	0.0665	BAD_IK	left
31.3355	0.6835	BAD_IK	left
32.169	0.1665	BAD_IK	left
32.4025	0.033	BAD_IK	left
32.469	0.0335	BAD_IK	left
32.8025	0.033	BAD_IK	left
32.9635	0.1335	BAD_IK	left
33.1635	0.167	BAD_IK	left
33.5305	0.05	BAD_IK	left
33.8305	0.233	BAD_IK	left
34.1135	0.0335	BAD_IK	left
35.297	0.3835	BAD_IK	left
35.7135	0.35	BAD_IK	left
36.128	0.415	BAD_IK	left
37.16	0.083	BAD_IK	left
37.293	0.05	BAD_IK	left
37.393	0.25	BAD_IK	left
37.8095	0.0335	BAD_IK	left
39.1765	0.1165	BAD_IK	left
39.343	0.0335	BAD_IK	left
39.478	0.233	BAD_IK	left
39.9445	0.4335	BAD_IK	left
40.711	0.05	BAD_IK	left
40.928	0.583	BAD_IK	left
41.5775	1.567	BAD_IK	left
