filename	acq_time	duration	stage	side	source_file
emg/sub-104_ses-03_task-emg2pose_run-01_recording-left_emg.bdf	n/a	64.0415	TwoHandedFreeStyle	left	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-1_left.hdf5
emg/sub-104_ses-03_task-emg2pose_run-02_recording-right_emg.bdf	n/a	64.0295	TwoHandedFreeStyle	right	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-1_right.hdf5
emg/sub-104_ses-03_task-emg2pose_run-03_recording-right_emg.bdf	n/a	45.189	unconstrained	right	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-2_right.hdf5
emg/sub-104_ses-03_task-emg2pose_run-04_recording-left_emg.bdf	n/a	45.189	IndexPinchesMiddlePinchesThumbswipes	left	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-2_left.hdf5
emg/sub-104_ses-03_task-emg2pose_run-05_recording-right_emg.bdf	n/a	45.053	IndexPinchesMiddlePinchesThumbswipes	right	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-3_right.hdf5
emg/sub-104_ses-03_task-emg2pose_run-06_recording-left_emg.bdf	n/a	45.041	unconstrained	left	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-3_left.hdf5
emg/sub-104_ses-03_task-emg2pose_run-07_recording-right_emg.bdf	n/a	44.125	unconstrained	right	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-4_right.hdf5
emg/sub-104_ses-03_task-emg2pose_run-08_recording-left_emg.bdf	n/a	44.117	DoorknobFingerGraspFistGrab	left	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-4_left.hdf5
emg/sub-104_ses-03_task-emg2pose_run-09_recording-right_emg.bdf	n/a	43.585	DoorknobFingerGraspFistGrab	right	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-5_right.hdf5
emg/sub-104_ses-03_task-emg2pose_run-10_recording-left_emg.bdf	n/a	43.585	unconstrained	left	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-5_left.hdf5
emg/sub-104_ses-03_task-emg2pose_run-11_recording-right_emg.bdf	n/a	43.7215	unconstrained	right	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-6_right.hdf5
emg/sub-104_ses-03_task-emg2pose_run-12_recording-left_emg.bdf	n/a	43.7095	FastPongFronthandBackhandThrowing	left	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-6_left.hdf5
emg/sub-104_ses-03_task-emg2pose_run-13_recording-right_emg.bdf	n/a	44.8925	FastPongFronthandBackhandThrowing	right	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-7_right.hdf5
emg/sub-104_ses-03_task-emg2pose_run-14_recording-left_emg.bdf	n/a	44.8885	unconstrained	left	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-7_left.hdf5
emg/sub-104_ses-03_task-emg2pose_run-15_recording-right_emg.bdf	n/a	59.197	HandDeskSeparateClaspedChest	right	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-8_right.hdf5
emg/sub-104_ses-03_task-emg2pose_run-16_recording-left_emg.bdf	n/a	59.197	HandDeskSeparateClaspedChest	left	2022-10-10-1665388800-a4440-cv-emg-pose-demonstration@2-recording-8_left.hdf5
