filename	acq_time	duration	stage	side	source_file
emg/sub-21_ses-03_task-emg2pose_run-01_recording-left_emg.bdf	n/a	67.7855	TwoHandedFreeStyle	left	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-1_left.hdf5
emg/sub-21_ses-03_task-emg2pose_run-02_recording-right_emg.bdf	n/a	67.7765	TwoHandedFreeStyle	right	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-1_right.hdf5
emg/sub-21_ses-03_task-emg2pose_run-03_recording-right_emg.bdf	n/a	44.6975	unconstrained	right	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-2_right.hdf5
emg/sub-21_ses-03_task-emg2pose_run-04_recording-left_emg.bdf	n/a	44.7015	IndexPinchesMiddlePinchesThumbswipes	left	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-2_left.hdf5
emg/sub-21_ses-03_task-emg2pose_run-05_recording-right_emg.bdf	n/a	44.245	IndexPinchesMiddlePinchesThumbswipes	right	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-3_right.hdf5
emg/sub-21_ses-03_task-emg2pose_run-06_recording-left_emg.bdf	n/a	44.245	unconstrained	left	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-3_left.hdf5
emg/sub-21_ses-03_task-emg2pose_run-07_recording-right_emg.bdf	n/a	44.3135	unconstrained	right	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-4_right.hdf5
emg/sub-21_ses-03_task-emg2pose_run-08_recording-left_emg.bdf	n/a	44.3055	FastPongFronthandBackhandThrowing	left	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-4_left.hdf5
emg/sub-21_ses-03_task-emg2pose_run-09_recording-right_emg.bdf	n/a	43.2135	FastPongFronthandBackhandThrowing	right	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-5_right.hdf5
emg/sub-21_ses-03_task-emg2pose_run-10_recording-left_emg.bdf	n/a	43.2055	unconstrained	left	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-5_left.hdf5
emg/sub-21_ses-03_task-emg2pose_run-11_recording-right_emg.bdf	n/a	41.903	unconstrained	right	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-6_right.hdf5
emg/sub-21_ses-03_task-emg2pose_run-12_recording-left_emg.bdf	n/a	41.903	PokePinchCloseFar	left	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-6_left.hdf5
emg/sub-21_ses-03_task-emg2pose_run-13_recording-right_emg.bdf	n/a	43.745	PokePinchCloseFar	right	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-7_right.hdf5
emg/sub-21_ses-03_task-emg2pose_run-14_recording-left_emg.bdf	n/a	43.741	unconstrained	left	2022-12-05-1670227200-c38f5-cv-emg-pose-demonstration@2-recording-7_left.hdf5
