filename	acq_time	duration	stage	side	source_file
emg/sub-108_ses-01_task-emg2pose_run-01_recording-left_emg.bdf	n/a	66.563	TwoHandedFreeStyle	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-1_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-02_recording-right_emg.bdf	n/a	66.563	TwoHandedFreeStyle	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-1_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-03_recording-right_emg.bdf	n/a	56.877	unconstrained	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-2_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-04_recording-left_emg.bdf	n/a	56.873	IndexPinchesMiddlePinchesThumbswipes	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-2_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-05_recording-right_emg.bdf	n/a	54.793	IndexPinchesMiddlePinchesThumbswipes	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-3_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-06_recording-left_emg.bdf	n/a	54.785	unconstrained	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-3_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-07_recording-right_emg.bdf	n/a	60.5805	unconstrained	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-4_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-08_recording-left_emg.bdf	n/a	60.5645	DoorknobFingerGraspFistGrab	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-4_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-09_recording-right_emg.bdf	n/a	58.173	DoorknobFingerGraspFistGrab	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-5_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-10_recording-left_emg.bdf	n/a	58.169	unconstrained	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-5_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-11_recording-right_emg.bdf	n/a	47.0245	unconstrained	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-6_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-12_recording-left_emg.bdf	n/a	47.0245	FastPongFronthandBackhandThrowing	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-6_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-13_recording-right_emg.bdf	n/a	45.825	FastPongFronthandBackhandThrowing	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-7_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-14_recording-left_emg.bdf	n/a	45.813	unconstrained	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-7_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-15_recording-right_emg.bdf	n/a	68.881	HandDeskSeparateClaspedChest	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-8_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-16_recording-left_emg.bdf	n/a	68.889	HandDeskSeparateClaspedChest	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-8_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-17_recording-right_emg.bdf	n/a	49.7035	unconstrained	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-9_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-18_recording-left_emg.bdf	n/a	49.697	PokePinchCloseFar	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-9_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-19_recording-left_emg.bdf	n/a	44.3555	unconstrained	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-10_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-20_recording-right_emg.bdf	n/a	44.3555	PokePinchCloseFar	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-10_right.hdf5
emg/sub-108_ses-01_task-emg2pose_run-21_recording-left_emg.bdf	n/a	57.1845	GraspPunchCloseFar	left	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-11_left.hdf5
emg/sub-108_ses-01_task-emg2pose_run-22_recording-right_emg.bdf	n/a	57.1845	unconstrained	right	2022-07-26-1658822400-40f70-cv-emg-pose-demonstration@2-recording-11_right.hdf5
