onset	duration	trial_type	side
0.0	45.377	FastPongFronthandBackhandThrowing	right
0.0	0.8	BAD_IK	right
0.9165	0.067	BAD_IK	right
1.2165	0.05	BAD_IK	right
2.3	0.0835	BAD_IK	right
3.367	0.0665	BAD_IK	right
3.867	0.35	BAD_IK	right
5.3835	0.067	BAD_IK	right
6.1335	0.067	BAD_IK	right
6.2835	0.067	BAD_IK	right
6.3835	0.0335	BAD_IK	right
6.7835	0.567	BAD_IK	right
7.417	0.0835	BAD_IK	right
7.934	0.4665	BAD_IK	right
9.3675	0.0665	BAD_IK	right
9.9505	0.467	BAD_IK	right
10.884	0.15	BAD_IK	right
11.184	0.0665	BAD_IK	right
11.3175	0.05	BAD_IK	right
12.384	0.05	BAD_IK	right
13.401	0.05	BAD_IK	right
14.2345	0.0665	BAD_IK	right
15.3345	0.033	BAD_IK	right
15.7345	0.183	BAD_IK	right
16.3345	0.1165	BAD_IK	right
17.251	0.0335	BAD_IK	right
19.218	0.0665	BAD_IK	right
20.918	0.3	BAD_IK	right
21.3015	0.0335	BAD_IK	right
22.3015	0.0335	BAD_IK	right
23.285	0.1	BAD_IK	right
23.8185	0.0165	BAD_IK	right
23.885	0.0165	BAD_IK	right
24.0015	0.0335	BAD_IK	right
24.1185	0.0165	BAD_IK	right
24.235	0.0835	BAD_IK	right
25.702	0.0165	BAD_IK	right
25.752	0.05	BAD_IK	right
26.9185	0.0335	BAD_IK	right
27.0185	0.0835	BAD_IK	right
27.752	0.0665	BAD_IK	right
28.0685	0.017	BAD_IK	right
28.152	0.0165	BAD_IK	right
29.2855	0.05	BAD_IK	right
29.3685	0.0835	BAD_IK	right
30.452	0.017	BAD_IK	right
30.502	0.017	BAD_IK	right
31.602	0.017	BAD_IK	right
31.652	0.1335	BAD_IK	right
32.7965	0.0335	BAD_IK	right
32.8635	0.0165	BAD_IK	right
32.9135	0.0165	BAD_IK	right
33.93	0.0165	BAD_IK	right
33.98	0.0165	BAD_IK	right
35.1965	0.017	BAD_IK	right
35.2465	0.0335	BAD_IK	right
36.297	0.0335	BAD_IK	right
37.5305	0.05	BAD_IK	right
37.6135	0.017	BAD_IK	right
38.7805	0.0165	BAD_IK	right
40.8805	0.0165	BAD_IK	right
40.964	0.083	BAD_IK	right
42.114	0.0165	BAD_IK	right
42.164	0.0165	BAD_IK	right
43.1805	0.0165	BAD_IK	right
43.264	0.033	BAD_IK	right
44.2305	0.05	BAD_IK	right
44.314	0.0165	BAD_IK	right
45.2305	0.1	BAD_IK	right
