filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-188_ses-04_task-emg2pose_run-01_recording-left_emg.bdf		75.2815	ThumbsUpDownThumbRotationsCWCCWP	left	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-1_left.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-02_recording-right_emg.bdf		75.2815	ThumbsUpDownThumbRotationsCWCCWP	right	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-1_right.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-03_recording-right_emg.bdf		61.093	CountingUpDownFaceSideAway	right	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-2_right.hdf5	test	stage
emg/sub-188_ses-04_task-emg2pose_run-04_recording-left_emg.bdf		61.089	CountingUpDownFaceSideAway	left	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-2_left.hdf5	test	stage
emg/sub-188_ses-04_task-emg2pose_run-05_recording-right_emg.bdf		61.513	ThumbsSwipesWholeHand	right	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-3_right.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-06_recording-left_emg.bdf		61.513	ThumbsSwipesWholeHand	left	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-3_left.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-07_recording-right_emg.bdf		76.637	FingerWigglingSpreading	right	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-4_right.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-08_recording-left_emg.bdf		76.625	FingerWigglingSpreading	left	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-4_left.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-09_recording-right_emg.bdf		60.1565	FingerAbductionSeries	right	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-5_right.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-10_recording-left_emg.bdf		60.1535	FingerAbductionSeries	left	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-5_left.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-11_recording-right_emg.bdf		59.4455	WristFlexionAbduction	right	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-6_right.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-12_recording-left_emg.bdf		59.4495	WristFlexionAbduction	left	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-6_left.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-13_recording-right_emg.bdf		60.341	FingerPinchesSingleFingerPinchesMultiple	right	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-7_right.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-14_recording-left_emg.bdf		60.341	FingerPinchesSingleFingerPinchesMultiple	left	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-7_left.hdf5	train	none
emg/sub-188_ses-04_task-emg2pose_run-15_recording-right_emg.bdf		62.7375	FingerFreeform	right	2022-08-31-1661932800-ec0a3-cv-emg-pose-train@2-recording-8_right.hdf5	test	stage
