onset	duration	trial_type	side
0.0	239.0565	TwoHandedFreeStyle	left
0.0	0.05	BAD_IK	left
18.3015	0.15	BAD_IK	left
27.4855	0.2835	BAD_IK	left
33.1025	0.0165	BAD_IK	left
60.508	1.7665	BAD_IK	left
95.508	0.1335	BAD_IK	left
135.6385	0.0165	BAD_IK	left
136.905	0.0835	BAD_IK	left
143.5715	0.067	BAD_IK	left
146.0715	0.0665	BAD_IK	left
146.388	0.0165	BAD_IK	left
147.598	0.0165	BAD_IK	left
160.4025	0.1835	BAD_IK	left
160.9525	0.217	BAD_IK	left
163.2525	0.1835	BAD_IK	left
217.0695	2.2835	BAD_IK	left
227.5035	0.7165	BAD_IK	left
228.42	0.1335	BAD_IK	left
229.3035	0.9835	BAD_IK	left
230.7035	0.8335	BAD_IK	left
232.1535	0.0165	BAD_IK	left
232.837	0.033	BAD_IK	left
