filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-17_ses-01_task-emg2pose_run-01_recording-left_emg.bdf	n/a	61.3925	FingerWigglingSpreading	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-4_left.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-02_recording-right_emg.bdf	n/a	61.3885	FingerWigglingSpreading	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-4_right.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-03_recording-left_emg.bdf	n/a	64.853	FingerAbductionSeries	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-5_left.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-04_recording-right_emg.bdf	n/a	64.857	FingerAbductionSeries	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-5_right.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-05_recording-right_emg.bdf	n/a	59.6075	WristFlexionAbduction	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-6_right.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-06_recording-left_emg.bdf	n/a	59.609	WristFlexionAbduction	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-6_left.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-07_recording-right_emg.bdf	n/a	66.6485	FingerPinchesSingleFingerPinchesMultiple	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-7_right.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-08_recording-left_emg.bdf	n/a	66.6405	FingerPinchesSingleFingerPinchesMultiple	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-7_left.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-09_recording-right_emg.bdf	n/a	65.0515	FingerFreeform	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-8_right.hdf5	test	stage
emg/sub-17_ses-01_task-emg2pose_run-10_recording-left_emg.bdf	n/a	65.0475	FingerFreeform	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-8_left.hdf5	test	stage
emg/sub-17_ses-01_task-emg2pose_run-11_recording-right_emg.bdf	n/a	59.7765	IndividualFingerPointingSnap	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-9_right.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-12_recording-left_emg.bdf	n/a	59.7765	IndividualFingerPointingSnap	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-9_left.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-13_recording-left_emg.bdf	n/a	60.641	HandClawGraspFlicks	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-10_left.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-14_recording-right_emg.bdf	n/a	60.6395	HandClawGraspFlicks	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-10_right.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-15_recording-left_emg.bdf	n/a	62.1205	ShakaVulcanPeace	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-11_left.hdf5	test	stage
emg/sub-17_ses-01_task-emg2pose_run-16_recording-right_emg.bdf	n/a	62.1085	ShakaVulcanPeace	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-11_right.hdf5	test	stage
emg/sub-17_ses-01_task-emg2pose_run-17_recording-left_emg.bdf	n/a	73.577	HookEmHornsOKScissors	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-12_left.hdf5	test	stage
emg/sub-17_ses-01_task-emg2pose_run-18_recording-right_emg.bdf	n/a	73.573	HookEmHornsOKScissors	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-12_right.hdf5	test	stage
emg/sub-17_ses-01_task-emg2pose_run-19_recording-left_emg.bdf	n/a	241.2005	TwoHandedFreeStyle	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-13_left.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-20_recording-right_emg.bdf	n/a	241.2005	TwoHandedFreeStyle	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-13_right.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-21_recording-left_emg.bdf	n/a	54.4995	OneHandedFreeStyle	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-14_left.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-22_recording-right_emg.bdf	n/a	54.5035	unconstrained	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-14_right.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-23_recording-left_emg.bdf	n/a	44.9915	unconstrained	left	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-15_left.hdf5	train	none
emg/sub-17_ses-01_task-emg2pose_run-24_recording-right_emg.bdf	n/a	44.9875	OneHandedFreeStyle	right	2022-07-29-1659081600-411c1-cv-emg-pose-train@2-recording-15_right.hdf5	train	none
