filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-102_ses-03_task-emg2pose_run-01_recording-left_emg.bdf		65.4895	ThumbsUpDownThumbRotationsCWCCWP	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-1_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-02_recording-right_emg.bdf		65.4775	ThumbsUpDownThumbRotationsCWCCWP	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-1_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-03_recording-right_emg.bdf		60.4655	CountingUpDownFaceSideAway	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-2_right.hdf5	test	user_stage
emg/sub-102_ses-03_task-emg2pose_run-04_recording-left_emg.bdf		60.4655	CountingUpDownFaceSideAway	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-2_left.hdf5	test	user_stage
emg/sub-102_ses-03_task-emg2pose_run-05_recording-right_emg.bdf		58.2605	ThumbsSwipesWholeHand	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-3_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-06_recording-left_emg.bdf		58.2605	ThumbsSwipesWholeHand	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-3_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-07_recording-right_emg.bdf		57.553	FingerWigglingSpreading	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-4_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-08_recording-left_emg.bdf		57.545	FingerWigglingSpreading	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-4_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-09_recording-right_emg.bdf		57.797	FingerAbductionSeries	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-5_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-10_recording-left_emg.bdf		57.789	FingerAbductionSeries	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-5_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-11_recording-right_emg.bdf		57.929	WristFlexionAbduction	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-6_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-12_recording-left_emg.bdf		57.925	WristFlexionAbduction	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-6_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-13_recording-right_emg.bdf		58.817	FingerPinchesSingleFingerPinchesMultiple	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-7_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-14_recording-left_emg.bdf		58.813	FingerPinchesSingleFingerPinchesMultiple	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-7_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-15_recording-right_emg.bdf		58.9365	FingerFreeform	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-8_right.hdf5	test	user_stage
emg/sub-102_ses-03_task-emg2pose_run-16_recording-left_emg.bdf		58.9445	FingerFreeform	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-8_left.hdf5	test	user_stage
emg/sub-102_ses-03_task-emg2pose_run-17_recording-left_emg.bdf		59.129	IndividualFingerPointingSnap	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-9_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-18_recording-right_emg.bdf		59.133	IndividualFingerPointingSnap	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-9_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-19_recording-right_emg.bdf		57.7805	HandClawGraspFlicks	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-10_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-20_recording-left_emg.bdf		57.7805	HandClawGraspFlicks	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-10_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-21_recording-right_emg.bdf		59.377	ShakaVulcanPeace	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-11_right.hdf5	test	user_stage
emg/sub-102_ses-03_task-emg2pose_run-22_recording-left_emg.bdf		59.385	ShakaVulcanPeace	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-11_left.hdf5	test	user_stage
emg/sub-102_ses-03_task-emg2pose_run-23_recording-left_emg.bdf		64.5655	HookEmHornsOKScissors	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-12_left.hdf5	test	user_stage
emg/sub-102_ses-03_task-emg2pose_run-24_recording-right_emg.bdf		64.5605	HookEmHornsOKScissors	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-12_right.hdf5	test	user_stage
emg/sub-102_ses-03_task-emg2pose_run-25_recording-right_emg.bdf		235.497	TwoHandedFreeStyle	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-13_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-26_recording-left_emg.bdf		235.497	TwoHandedFreeStyle	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-13_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-27_recording-left_emg.bdf		43.6845	OneHandedFreeStyle	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-14_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-28_recording-right_emg.bdf		43.6805	unconstrained	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-14_right.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-29_recording-left_emg.bdf		44.073	unconstrained	left	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-15_left.hdf5	test	user
emg/sub-102_ses-03_task-emg2pose_run-30_recording-right_emg.bdf		44.073	OneHandedFreeStyle	right	2022-11-07-1667808000-f56aa-cv-emg-pose-train@2-recording-15_right.hdf5	test	user
