onset	duration	trial_type	side
0.0	43.361	PokePinchCloseFar	left
0.0	0.5	BAD_IK	left
0.65	1.6335	BAD_IK	left
2.317	0.133	BAD_IK	left
2.5835	1.25	BAD_IK	left
5.267	0.15	BAD_IK	left
5.6335	0.05	BAD_IK	left
5.717	0.1835	BAD_IK	left
6.1005	0.3665	BAD_IK	left
6.567	0.2665	BAD_IK	left
7.5005	0.3835	BAD_IK	left
7.934	0.0665	BAD_IK	left
8.2005	0.15	BAD_IK	left
8.517	0.8005	BAD_IK	left
9.6175	1.0	BAD_IK	left
12.301	0.0165	BAD_IK	left
12.384	0.25	BAD_IK	left
13.8675	0.017	BAD_IK	left
15.951	0.15	BAD_IK	left
16.268	0.3665	BAD_IK	left
17.051	0.7835	BAD_IK	left
18.051	0.067	BAD_IK	left
18.168	0.3665	BAD_IK	left
18.6515	0.0665	BAD_IK	left
19.8515	0.0165	BAD_IK	left
21.168	0.067	BAD_IK	left
22.0515	0.4	BAD_IK	left
22.518	0.017	BAD_IK	left
22.718	2.734	BAD_IK	left
25.852	1.45	BAD_IK	left
27.8685	0.567	BAD_IK	left
28.7355	0.083	BAD_IK	left
30.3355	0.1335	BAD_IK	left
32.169	0.796	BAD_IK	left
33.165	2.7515	BAD_IK	left
36.05	0.4165	BAD_IK	left
37.383	0.2335	BAD_IK	left
37.7665	0.0335	BAD_IK	left
38.7	0.465	BAD_IK	left
40.3485	1.1	BAD_IK	left
41.565	1.7965	BAD_IK	left
