filename	acq_time	duration	stage	side	source_file
emg/sub-99_ses-02_task-emg2pose_run-01_recording-left_emg.bdf	n/a	63.3575	TwoHandedFreeStyle	left	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-1_left.hdf5
emg/sub-99_ses-02_task-emg2pose_run-02_recording-right_emg.bdf	n/a	63.3575	TwoHandedFreeStyle	right	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-1_right.hdf5
emg/sub-99_ses-02_task-emg2pose_run-03_recording-right_emg.bdf	n/a	44.785	unconstrained	right	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-2_right.hdf5
emg/sub-99_ses-02_task-emg2pose_run-04_recording-left_emg.bdf	n/a	44.785	IndexPinchesMiddlePinchesThumbswipes	left	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-2_left.hdf5
emg/sub-99_ses-02_task-emg2pose_run-05_recording-right_emg.bdf	n/a	43.833	IndexPinchesMiddlePinchesThumbswipes	right	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-3_right.hdf5
emg/sub-99_ses-02_task-emg2pose_run-06_recording-left_emg.bdf	n/a	43.837	unconstrained	left	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-3_left.hdf5
emg/sub-99_ses-02_task-emg2pose_run-07_recording-right_emg.bdf	n/a	44.1255	unconstrained	right	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-4_right.hdf5
emg/sub-99_ses-02_task-emg2pose_run-08_recording-left_emg.bdf	n/a	44.1295	FastPongFronthandBackhandThrowing	left	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-4_left.hdf5
emg/sub-99_ses-02_task-emg2pose_run-09_recording-right_emg.bdf	n/a	44.9765	FastPongFronthandBackhandThrowing	right	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-5_right.hdf5
emg/sub-99_ses-02_task-emg2pose_run-10_recording-left_emg.bdf	n/a	44.9725	unconstrained	left	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-5_left.hdf5
emg/sub-99_ses-02_task-emg2pose_run-11_recording-right_emg.bdf	n/a	44.441	unconstrained	right	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-6_right.hdf5
emg/sub-99_ses-02_task-emg2pose_run-12_recording-left_emg.bdf	n/a	44.441	PokePinchCloseFar	left	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-6_left.hdf5
emg/sub-99_ses-02_task-emg2pose_run-13_recording-right_emg.bdf	n/a	45.4565	PokePinchCloseFar	right	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-7_right.hdf5
emg/sub-99_ses-02_task-emg2pose_run-14_recording-left_emg.bdf	n/a	45.4485	unconstrained	left	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-7_left.hdf5
emg/sub-99_ses-02_task-emg2pose_run-15_recording-right_emg.bdf	n/a	45.749	unconstrained	right	2022-11-18-1668758400-d3781-cv-emg-pose-demonstration@2-recording-8_right.hdf5
