onset	duration	trial_type	side
0.0	45.005	unconstrained	left
0.3665	0.467	BAD_IK	left
1.2335	0.3	BAD_IK	left
5.4835	0.167	BAD_IK	left
6.467	0.0835	BAD_IK	left
10.6675	0.2665	BAD_IK	left
11.0005	0.1835	BAD_IK	left
11.5675	0.2	BAD_IK	left
12.1175	0.7835	BAD_IK	left
14.051	0.4	BAD_IK	left
14.551	0.1665	BAD_IK	left
14.9175	0.85	BAD_IK	left
16.8345	0.45	BAD_IK	left
19.6515	1.2	BAD_IK	left
21.068	0.467	BAD_IK	left
22.285	0.383	BAD_IK	left
23.1185	1.0	BAD_IK	left
25.885	0.917	BAD_IK	left
27.4685	0.25	BAD_IK	left
28.152	1.0	BAD_IK	left
29.4185	0.267	BAD_IK	left
29.8185	0.7835	BAD_IK	left
30.7355	1.7	BAD_IK	left
33.2105	0.05	BAD_IK	left
33.394	0.05	BAD_IK	left
33.5775	0.35	BAD_IK	left
34.7775	0.783	BAD_IK	left
35.928	0.2	BAD_IK	left
36.411	1.5	BAD_IK	left
39.078	3.733	BAD_IK	left
43.211	0.517	BAD_IK	left
43.761	1.167	BAD_IK	left
