onset	duration	trial_type	side
0.0	77.247	IndividualFingerPointingSnap	left
0.508	0.0165	BAD_IK	left
1.3415	0.133	BAD_IK	left
3.825	0.233	BAD_IK	left
4.3415	0.0835	BAD_IK	left
6.4915	0.0835	BAD_IK	left
7.4585	0.0165	BAD_IK	left
10.0585	0.3	BAD_IK	left
11.759	0.1165	BAD_IK	left
14.3425	0.05	BAD_IK	left
19.376	0.3165	BAD_IK	left
23.9265	0.1	BAD_IK	left
24.243	0.1165	BAD_IK	left
25.31	0.15	BAD_IK	left
30.4575	0.596	BAD_IK	left
33.211	0.0555	BAD_IK	left
33.9275	0.3835	BAD_IK	left
37.804	1.9525	BAD_IK	left
40.023	0.6165	BAD_IK	left
40.7065	0.083	BAD_IK	left
42.44	0.0165	BAD_IK	left
42.523	0.167	BAD_IK	left
42.8565	0.4165	BAD_IK	left
43.3065	0.0165	BAD_IK	left
43.773	0.0335	BAD_IK	left
43.84	0.2165	BAD_IK	left
44.9065	0.1665	BAD_IK	left
45.673	0.167	BAD_IK	left
46.7565	0.3665	BAD_IK	left
47.5565	0.2165	BAD_IK	left
50.34	0.3665	BAD_IK	left
50.9565	0.0835	BAD_IK	left
52.3235	0.233	BAD_IK	left
53.2565	0.5135	BAD_IK	left
55.1365	0.3	BAD_IK	left
58.354	0.4	BAD_IK	left
59.537	0.4335	BAD_IK	left
60.287	0.2335	BAD_IK	left
63.704	0.183	BAD_IK	left
64.2875	0.283	BAD_IK	left
64.8205	0.467	BAD_IK	left
70.004	0.3	BAD_IK	left
70.7205	0.3	BAD_IK	left
71.3535	1.3505	BAD_IK	left
73.254	0.0165	BAD_IK	left
73.8705	0.3335	BAD_IK	left
74.304	0.0165	BAD_IK	left
75.7705	0.2835	BAD_IK	left
76.3375	0.91	BAD_IK	left
