filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-50_ses-02_task-emg2pose_run-01_recording-left_emg.bdf		58.977	ThumbsUpDownThumbRotationsCWCCWP	left	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-1_left.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-02_recording-right_emg.bdf		58.977	ThumbsUpDownThumbRotationsCWCCWP	right	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-1_right.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-03_recording-right_emg.bdf		58.893	CountingUpDownFaceSideAway	right	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-2_right.hdf5	test	stage
emg/sub-50_ses-02_task-emg2pose_run-04_recording-left_emg.bdf		58.893	CountingUpDownFaceSideAway	left	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-2_left.hdf5	test	stage
emg/sub-50_ses-02_task-emg2pose_run-05_recording-right_emg.bdf		58.613	ThumbsSwipesWholeHand	right	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-3_right.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-06_recording-left_emg.bdf		58.609	ThumbsSwipesWholeHand	left	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-3_left.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-07_recording-right_emg.bdf		59.7535	FingerWigglingSpreading	right	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-4_right.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-08_recording-left_emg.bdf		59.7575	FingerWigglingSpreading	left	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-4_left.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-09_recording-right_emg.bdf		58.0165	FingerAbductionSeries	right	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-5_right.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-10_recording-left_emg.bdf		58.0165	FingerAbductionSeries	left	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-5_left.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-11_recording-right_emg.bdf		58.1005	WristFlexionAbduction	right	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-6_right.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-12_recording-left_emg.bdf		58.0885	WristFlexionAbduction	left	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-6_left.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-13_recording-right_emg.bdf		60.577	FingerPinchesSingleFingerPinchesMultiple	right	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-7_right.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-14_recording-left_emg.bdf		60.593	FingerPinchesSingleFingerPinchesMultiple	left	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-7_left.hdf5	train	none
emg/sub-50_ses-02_task-emg2pose_run-15_recording-right_emg.bdf		58.689	FingerFreeform	right	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-8_right.hdf5	test	stage
emg/sub-50_ses-02_task-emg2pose_run-16_recording-left_emg.bdf		58.689	FingerFreeform	left	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-8_left.hdf5	test	stage
emg/sub-50_ses-02_task-emg2pose_run-17_recording-left_emg.bdf		58.029	IndividualFingerPointingSnap	left	2022-09-15-1663228800-7f996-cv-emg-pose-train@2-recording-9_left.hdf5	train	none
