filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-135_ses-01_task-emg2pose_run-01_recording-left_emg.bdf	n/a	63.397	TwoHandedFreeStyle	left	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-1_left.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-02_recording-right_emg.bdf	n/a	63.397	TwoHandedFreeStyle	right	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-1_right.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-03_recording-right_emg.bdf	n/a	58.365	unconstrained	right	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-2_right.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-04_recording-left_emg.bdf	n/a	58.373	IndexPinchesMiddlePinchesThumbswipes	left	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-2_left.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-05_recording-right_emg.bdf	n/a	45.789	IndexPinchesMiddlePinchesThumbswipes	right	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-3_right.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-06_recording-left_emg.bdf	n/a	45.785	unconstrained	left	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-3_left.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-07_recording-right_emg.bdf	n/a	44.229	unconstrained	right	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-4_right.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-08_recording-left_emg.bdf	n/a	44.233	FastPongFronthandBackhandThrowing	left	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-4_left.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-09_recording-right_emg.bdf	n/a	45.1685	FastPongFronthandBackhandThrowing	right	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-5_right.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-10_recording-left_emg.bdf	n/a	45.1805	unconstrained	left	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-5_left.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-11_recording-right_emg.bdf	n/a	45.0695	unconstrained	right	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-6_right.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-12_recording-left_emg.bdf	n/a	45.0655	PokePinchCloseFar	left	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-6_left.hdf5	train	none
emg/sub-135_ses-01_task-emg2pose_run-13_recording-right_emg.bdf	n/a	43.173	PokePinchCloseFar	right	2022-09-28-1664352000-8cc51-cv-emg-pose-demonstration@2-recording-7_right.hdf5	train	none
