onset	duration	trial_type	side
0.0	69.789	ShakaVulcanPeace	right
0.0	0.1835	BAD_IK	right
1.7665	0.15	BAD_IK	right
2.967	0.283	BAD_IK	right
5.217	0.6165	BAD_IK	right
7.6005	0.3335	BAD_IK	right
8.7005	0.9	BAD_IK	right
10.3005	0.1335	BAD_IK	right
16.068	1.0665	BAD_IK	right
17.3845	0.9165	BAD_IK	right
18.918	1.4835	BAD_IK	right
23.8015	0.1	BAD_IK	right
24.135	0.05	BAD_IK	right
24.385	0.2665	BAD_IK	right
24.7185	0.133	BAD_IK	right
25.085	0.1165	BAD_IK	right
35.361	1.75	BAD_IK	right
54.4945	0.2665	BAD_IK	right
61.1625	0.1835	BAD_IK	right
